OBS,solar.time,UTC,MST,battery,water.temp,DO.obs,DO.sat,Q
13547,1602807000,           2020-10-16 00:10:00,           2020-10-15 18:10:00,2.95,8.163,11.729,99.433479,0.97
13548,1602807600,           2020-10-16 00:20:00,           2020-10-15 18:20:00,2.95,8.088,11.568,97.889388,0.97
13549,1602808200,           2020-10-16 00:30:00,           2020-10-15 18:30:00,2.95,8.022,11.411,96.405352,0.97
13550,1602808800,           2020-10-16 00:40:00,           2020-10-15 18:40:00,2.95,7.975,11.24,94.851636,0.97
13551,1602809400,           2020-10-16 00:50:00,           2020-10-15 18:50:00,2.95,7.89,11.105,93.517671,0.97
13552,1602810000,           2020-10-16 01:00:00,           2020-10-15 19:00:00,2.95,7.833,10.937,91.974353,0.97
13553,1602810600,           2020-10-16 01:10:00,           2020-10-15 19:10:00,2.95,7.757,10.784,90.518768,0.97
13554,1602811200,           2020-10-16 01:20:00,           2020-10-15 19:20:00,2.95,7.653,10.654,89.199314,0.97
13555,1602811800,           2020-10-16 01:30:00,           2020-10-15 19:30:00,2.95,7.605,10.534,88.090515,0.969
13556,1602812400,           2020-10-16 01:40:00,           2020-10-15 19:40:00,2.95,7.529,10.44,87.141128,0.97
13557,1602813000,           2020-10-16 01:50:00,           2020-10-15 19:50:00,2.95,7.453,10.344,86.178098,0.97
13558,1602813600,           2020-10-16 02:00:00,           2020-10-15 20:00:00,2.95,7.396,10.25,85.274818,0.97
13559,1602814200,           2020-10-16 02:10:00,           2020-10-15 20:10:00,2.95,7.348,10.152,84.359334,0.969
13560,1602814800,           2020-10-16 02:20:00,           2020-10-15 20:20:00,2.95,7.281,10.102,83.804766,0.97
13561,1602815400,           2020-10-16 02:30:00,           2020-10-15 20:30:00,2.95,7.233,10.026,83.075423,0.97
13562,1602816000,           2020-10-16 02:40:00,           2020-10-15 20:40:00,2.95,7.176,9.971,82.502983,0.97
13563,1602816600,           2020-10-16 02:50:00,           2020-10-15 20:50:00,2.95,7.099,9.916,81.891173,0.97
13564,1602817200,           2020-10-16 03:00:00,           2020-10-15 21:00:00,2.95,7.061,9.848,81.252811,0.97
13565,1602817800,           2020-10-16 03:10:00,           2020-10-15 21:10:00,2.95,6.965,9.834,80.943679,0.97
13566,1602818400,           2020-10-16 03:20:00,           2020-10-15 21:20:00,2.95,6.917,9.769,80.312538,0.969
13567,1602819000,           2020-10-16 03:30:00,           2020-10-15 21:30:00,2.95,6.84,9.757,80.059935,0.97
13568,1602819600,           2020-10-16 03:40:00,           2020-10-15 21:40:00,2.95,6.782,9.722,79.657252,0.97
13569,1602820200,           2020-10-16 03:50:00,           2020-10-15 21:50:00,2.96,6.734,9.68,79.21799,0.97
13570,1602820800,           2020-10-16 04:00:00,           2020-10-15 22:00:00,2.96,6.676,9.666,78.98867,0.97
13571,1602821400,           2020-10-16 04:10:00,           2020-10-15 22:10:00,2.96,6.637,9.65,78.780915,0.97
13572,1602822000,           2020-10-16 04:20:00,           2020-10-15 22:20:00,2.96,6.618,9.613,78.441489,0.97
13573,1602822600,           2020-10-16 04:30:00,           2020-10-15 22:30:00,2.96,6.579,9.588,78.161009,0.97
13574,1602823200,           2020-10-16 04:40:00,           2020-10-15 22:40:00,2.96,6.54,9.567,77.913524,0.969
13575,1602823800,           2020-10-16 04:50:00,           2020-10-15 22:50:00,2.95,6.521,9.561,77.827522,0.97
13576,1602824400,           2020-10-16 05:00:00,           2020-10-15 23:00:00,2.95,6.482,9.547,77.637455,0.97
13577,1602825000,           2020-10-16 05:10:00,           2020-10-15 23:10:00,2.95,6.434,9.543,77.511326,0.97
13578,1602825600,           2020-10-16 05:20:00,           2020-10-15 23:20:00,2.95,6.395,9.529,77.321697,0.97
13579,1602826200,           2020-10-16 05:30:00,           2020-10-15 23:30:00,2.95,6.366,9.517,77.167957,0.97
13580,1602826800,           2020-10-16 05:40:00,           2020-10-15 23:40:00,2.95,6.337,9.5,76.973859,0.97
13581,1602827400,           2020-10-16 05:50:00,           2020-10-15 23:50:00,2.95,6.317,9.482,76.789297,0.97
13582,1602828000,           2020-10-16 06:00:00,           2020-10-16 00:00:00,2.95,6.288,9.484,76.749352,0.97
13583,1602828600,           2020-10-16 06:10:00,           2020-10-16 00:10:00,2.95,6.259,9.465,76.539576,0.97
13584,1602829200,           2020-10-16 06:20:00,           2020-10-16 00:20:00,2.95,6.23,9.473,76.548214,0.971
13585,1602829800,           2020-10-16 06:30:00,           2020-10-16 00:30:00,2.95,6.191,9.442,76.222593,0.969
13586,1602830400,           2020-10-16 06:40:00,           2020-10-16 00:40:00,2.95,6.191,9.43,76.125721,0.97
13587,1602831000,           2020-10-16 06:50:00,           2020-10-16 00:50:00,2.95,6.152,9.446,76.179753,0.97
13588,1602831600,           2020-10-16 07:00:00,           2020-10-16 01:00:00,2.95,6.132,9.43,76.012261,0.97
13589,1602832200,           2020-10-16 07:10:00,           2020-10-16 01:10:00,2.95,6.083,9.434,75.950269,0.97
13590,1602832800,           2020-10-16 07:20:00,           2020-10-16 01:20:00,2.95,6.025,9.432,75.822689,0.969
13591,1602833400,           2020-10-16 07:30:00,           2020-10-16 01:30:00,2.95,5.986,9.445,75.852156,0.97
13592,1602834000,           2020-10-16 07:40:00,           2020-10-16 01:40:00,2.95,5.947,9.45,75.817254,0.97
13593,1602834600,           2020-10-16 07:50:00,           2020-10-16 01:50:00,2.95,5.907,9.438,75.644115,0.969
13594,1602835200,           2020-10-16 08:00:00,           2020-10-16 02:00:00,2.95,5.878,9.442,75.620438,0.97
13595,1602835800,           2020-10-16 08:10:00,           2020-10-16 02:10:00,2.95,5.839,9.456,75.657515,0.97
13596,1602836400,           2020-10-16 08:20:00,           2020-10-16 02:20:00,2.95,5.77,9.471,75.64459,0.97
13597,1602837000,           2020-10-16 08:30:00,           2020-10-16 02:30:00,2.95,5.75,9.469,75.590104,0.969
13598,1602837600,           2020-10-16 08:40:00,           2020-10-16 02:40:00,2.95,5.691,9.496,75.691736,0.97
13599,1602838200,           2020-10-16 08:50:00,           2020-10-16 02:50:00,2.95,5.652,9.503,75.672209,0.97
13600,1602838800,           2020-10-16 09:00:00,           2020-10-16 03:00:00,2.95,5.632,9.507,75.665426,0.97
13601,1602839400,           2020-10-16 09:10:00,           2020-10-16 03:10:00,2.96,5.603,9.524,75.744615,0.97
13602,1602840000,           2020-10-16 09:20:00,           2020-10-16 03:20:00,2.96,5.563,9.53,75.714908,0.97
13603,1602840600,           2020-10-16 09:30:00,           2020-10-16 03:30:00,2.96,5.544,9.536,75.725784,0.97
13604,1602841200,           2020-10-16 09:40:00,           2020-10-16 03:40:00,2.96,5.514,9.537,75.675635,0.969
13605,1602841800,           2020-10-16 09:50:00,           2020-10-16 03:50:00,2.96,5.455,9.566,75.791194,0.97
13606,1602842400,           2020-10-16 10:00:00,           2020-10-16 04:00:00,2.96,5.445,9.557,75.700495,0.969
13607,1602843000,           2020-10-16 10:10:00,           2020-10-16 04:10:00,2.96,5.425,9.558,75.66963,0.97
13608,1602843600,           2020-10-16 10:20:00,           2020-10-16 04:20:00,2.96,5.396,9.559,75.621311,0.969
13609,1602844200,           2020-10-16 10:30:00,           2020-10-16 04:30:00,2.96,5.346,9.586,75.737703,0.97
13610,1602844800,           2020-10-16 10:40:00,           2020-10-16 04:40:00,2.96,5.326,9.582,75.667244,0.969
13611,1602845400,           2020-10-16 10:50:00,           2020-10-16 04:50:00,2.96,5.297,9.599,75.745059,0.97
13612,1602846000,           2020-10-16 11:00:00,           2020-10-16 05:00:00,2.96,5.287,9.59,75.654602,0.969
13613,1602846600,           2020-10-16 11:10:00,           2020-10-16 05:10:00,2.96,5.257,9.606,75.722422,0.97
13614,1602847200,           2020-10-16 11:20:00,           2020-10-16 05:20:00,2.95,5.217,9.614,75.707568,0.97
13615,1602847800,           2020-10-16 11:30:00,           2020-10-16 05:30:00,2.95,5.197,9.615,75.67649,0.97
13616,1602848400,           2020-10-16 11:40:00,           2020-10-16 05:40:00,2.95,5.168,9.616,75.627882,0.969
13617,1602849000,           2020-10-16 11:50:00,           2020-10-16 05:50:00,2.95,5.158,9.618,75.624135,0.969
13618,1602849600,           2020-10-16 12:00:00,           2020-10-16 06:00:00,2.95,5.128,9.625,75.62071,0.969
13619,1602850200,           2020-10-16 12:10:00,           2020-10-16 06:10:00,2.95,5.128,9.623,75.604996,0.969
13620,1602850800,           2020-10-16 12:20:00,           2020-10-16 06:20:00,2.95,5.138,9.625,75.640196,0.97
13621,1602851400,           2020-10-16 12:30:00,           2020-10-16 06:30:00,2.95,5.098,9.63,75.601511,0.969
13622,1602852000,           2020-10-16 12:40:00,           2020-10-16 06:40:00,2.95,5.108,9.631,75.628857,0.97
13623,1602852600,           2020-10-16 12:50:00,           2020-10-16 06:50:00,2.95,5.088,9.628,75.566323,0.969
13624,1602853200,           2020-10-16 13:00:00,           2020-10-16 07:00:00,2.95,5.088,9.633,75.605566,0.97
13625,1602853800,           2020-10-16 13:10:00,           2020-10-16 07:10:00,2.95,5.078,9.634,75.593917,0.97
13626,1602854400,           2020-10-16 13:20:00,           2020-10-16 07:20:00,2.95,5.068,9.623,75.48813,0.969
13627,1602855000,           2020-10-16 13:30:00,           2020-10-16 07:30:00,2.95,5.048,9.627,75.480548,0.969
13628,1602855600,           2020-10-16 13:40:00,           2020-10-16 07:40:00,2.95,5.058,9.625,75.484343,0.969
13629,1602856200,           2020-10-16 13:50:00,           2020-10-16 07:50:00,2.95,5.048,9.63,75.50407,0.969
13630,1602856800,           2020-10-16 14:00:00,           2020-10-16 08:00:00,2.95,5.048,9.626,75.472708,0.969
13631,1602857400,           2020-10-16 14:10:00,           2020-10-16 08:10:00,2.95,5.048,9.636,75.551113,0.969
13632,1602858000,           2020-10-16 14:20:00,           2020-10-16 08:20:00,2.95,5.028,9.66,75.700197,0.969
13633,1602858600,           2020-10-16 14:30:00,           2020-10-16 08:30:00,2.95,5.058,9.656,75.727461,0.969
13634,1602859200,           2020-10-16 14:40:00,           2020-10-16 08:40:00,2.95,5.038,9.681,75.884348,0.969
