parameter,chains,biomass_vars,units
gamma_fila,1.1177351823949337,fila,chla_mgm2
phi,0.5620291140859356,fila,chla_mgm2
gamma_light,2.269828004488467,fila,chla_mgm2
gamma_fila,1.4267069454815933,fila,chla_mgm2
phi,0.520977330862372,fila,chla_mgm2
gamma_light,2.125094783090806,fila,chla_mgm2
gamma_fila,1.4141900297678334,fila,chla_mgm2
phi,0.5056312668727626,fila,chla_mgm2
gamma_light,2.2136534177841782,fila,chla_mgm2
gamma_fila,1.4620964907341245,fila,chla_mgm2
phi,0.5012383066982842,fila,chla_mgm2
gamma_light,2.266827081940453,fila,chla_mgm2
gamma_fila,1.4831006881967366,fila,chla_mgm2
phi,0.48903821224165167,fila,chla_mgm2
gamma_light,2.377686250028091,fila,chla_mgm2
gamma_fila,1.1585227168933456,fila,chla_mgm2
phi,0.5009626760430697,fila,chla_mgm2
gamma_light,2.1570161669418737,fila,chla_mgm2
gamma_fila,1.4411577721335553,fila,chla_mgm2
phi,0.5042924804490782,fila,chla_mgm2
gamma_light,2.4202218699660745,fila,chla_mgm2
gamma_fila,1.4634777369576328,fila,chla_mgm2
phi,0.4884913653376533,fila,chla_mgm2
gamma_light,2.2996324132337245,fila,chla_mgm2
gamma_fila,1.3716185708406328,fila,chla_mgm2
phi,0.537044629320865,fila,chla_mgm2
gamma_light,2.394843996940516,fila,chla_mgm2
gamma_fila,1.3731470970991895,fila,chla_mgm2
phi,0.5310065560386596,fila,chla_mgm2
gamma_light,2.243835506348369,fila,chla_mgm2
gamma_fila,1.2054584534962993,fila,chla_mgm2
phi,0.5165447969898077,fila,chla_mgm2
gamma_light,2.1575339670191513,fila,chla_mgm2
gamma_fila,1.5580805181926443,fila,chla_mgm2
phi,0.5694053936327272,fila,chla_mgm2
gamma_light,2.4967772083429813,fila,chla_mgm2
gamma_fila,1.0937386300079708,fila,chla_mgm2
phi,0.525725029509314,fila,chla_mgm2
gamma_light,2.2678145396246734,fila,chla_mgm2
gamma_fila,1.342237802378512,fila,chla_mgm2
phi,0.5168056790961775,fila,chla_mgm2
gamma_light,2.122175389587897,fila,chla_mgm2
gamma_fila,1.3107439177433011,fila,chla_mgm2
phi,0.516779494067044,fila,chla_mgm2
gamma_light,2.509393926376512,fila,chla_mgm2
gamma_fila,1.283716583822838,fila,chla_mgm2
phi,0.516603170792346,fila,chla_mgm2
gamma_light,2.350964380116757,fila,chla_mgm2
gamma_fila,1.2827726033008688,fila,chla_mgm2
phi,0.48329061337827306,fila,chla_mgm2
gamma_light,2.1571861724075494,fila,chla_mgm2
gamma_fila,1.543419473727755,fila,chla_mgm2
phi,0.5127763150455368,fila,chla_mgm2
gamma_light,2.3327076270177085,fila,chla_mgm2
gamma_fila,1.2734244742530776,fila,chla_mgm2
phi,0.5415769665626144,fila,chla_mgm2
gamma_light,2.311063387718833,fila,chla_mgm2
gamma_fila,1.1351489264712997,fila,chla_mgm2
phi,0.49583407575330896,fila,chla_mgm2
gamma_light,1.978689396695656,fila,chla_mgm2
gamma_fila,1.5854043556934898,fila,chla_mgm2
phi,0.5140236619410555,fila,chla_mgm2
gamma_light,2.3699774631781754,fila,chla_mgm2
gamma_fila,1.3905306845414196,fila,chla_mgm2
phi,0.49980290322397986,fila,chla_mgm2
gamma_light,2.203721557137491,fila,chla_mgm2
gamma_fila,1.3215958088816742,fila,chla_mgm2
phi,0.48942769431614846,fila,chla_mgm2
gamma_light,2.2453248641450534,fila,chla_mgm2
gamma_fila,1.3332988638209744,fila,chla_mgm2
phi,0.526772244802834,fila,chla_mgm2
gamma_light,2.2275158724327397,fila,chla_mgm2
gamma_fila,1.3123086579836556,fila,chla_mgm2
phi,0.5099976623883007,fila,chla_mgm2
gamma_light,2.2756679195237837,fila,chla_mgm2
gamma_fila,1.4960560043943207,fila,chla_mgm2
phi,0.5151723107490953,fila,chla_mgm2
gamma_light,2.2528162921374193,fila,chla_mgm2
gamma_fila,1.4658040787325959,fila,chla_mgm2
phi,0.5429345533022857,fila,chla_mgm2
gamma_light,2.2688810899665985,fila,chla_mgm2
gamma_fila,1.4264007776544017,fila,chla_mgm2
phi,0.5239532331041882,fila,chla_mgm2
gamma_light,2.1342879855714183,fila,chla_mgm2
gamma_fila,1.2675619131103695,fila,chla_mgm2
phi,0.502695149783912,fila,chla_mgm2
gamma_light,2.1386041177412984,fila,chla_mgm2
gamma_fila,1.1404025171929968,fila,chla_mgm2
phi,0.5126486284079488,fila,chla_mgm2
gamma_light,2.3888199299173465,fila,chla_mgm2
gamma_fila,1.101592328939916,fila,chla_mgm2
phi,0.4998745383119312,fila,chla_mgm2
gamma_light,2.1030757135030247,fila,chla_mgm2
gamma_fila,1.4679398857128025,fila,chla_mgm2
phi,0.5429425729176219,fila,chla_mgm2
gamma_light,2.2835176818932816,fila,chla_mgm2
gamma_fila,1.307983281987473,fila,chla_mgm2
phi,0.5037188213122316,fila,chla_mgm2
gamma_light,2.391712978219314,fila,chla_mgm2
gamma_fila,1.2129341964086837,fila,chla_mgm2
phi,0.5314336105853984,fila,chla_mgm2
gamma_light,2.41587925655566,fila,chla_mgm2
gamma_fila,1.299561434289697,fila,chla_mgm2
phi,0.4966643891008323,fila,chla_mgm2
gamma_light,2.2249342975826965,fila,chla_mgm2
gamma_fila,1.3165107178752482,fila,chla_mgm2
phi,0.5192969648648588,fila,chla_mgm2
gamma_light,2.088259640129122,fila,chla_mgm2
gamma_fila,1.3448240837540157,fila,chla_mgm2
phi,0.49358128916001553,fila,chla_mgm2
gamma_light,2.282570139013937,fila,chla_mgm2
gamma_fila,1.3301569318138076,fila,chla_mgm2
phi,0.49926048241196735,fila,chla_mgm2
gamma_light,2.16157157501045,fila,chla_mgm2
gamma_fila,1.3151697174334558,fila,chla_mgm2
phi,0.514333071535082,fila,chla_mgm2
gamma_light,2.202874408813298,fila,chla_mgm2
gamma_fila,1.0147661832004373,fila,chla_mgm2
phi,0.5287937150282468,fila,chla_mgm2
gamma_light,2.2695938010085643,fila,chla_mgm2
gamma_fila,1.3677303916597479,fila,chla_mgm2
phi,0.5337304668414123,fila,chla_mgm2
gamma_light,2.291212644064952,fila,chla_mgm2
gamma_fila,1.297762117486596,fila,chla_mgm2
phi,0.5620751333787002,fila,chla_mgm2
gamma_light,2.4507303693449103,fila,chla_mgm2
gamma_fila,1.158758466617576,fila,chla_mgm2
phi,0.5461910297344661,fila,chla_mgm2
gamma_light,2.3893824763860607,fila,chla_mgm2
gamma_fila,1.154582726031293,fila,chla_mgm2
phi,0.4857273636030435,fila,chla_mgm2
gamma_light,2.1120959217054125,fila,chla_mgm2
gamma_fila,1.4876919922856089,fila,chla_mgm2
phi,0.5117234059623029,fila,chla_mgm2
gamma_light,2.309696017786497,fila,chla_mgm2
gamma_fila,1.2314986354918676,fila,chla_mgm2
phi,0.49070445607180835,fila,chla_mgm2
gamma_light,2.1384885125681126,fila,chla_mgm2
gamma_fila,1.584376839925491,fila,chla_mgm2
phi,0.550067375595978,fila,chla_mgm2
gamma_light,2.3166484751144907,fila,chla_mgm2
gamma_fila,1.2703346718327342,fila,chla_mgm2
phi,0.5027759844723643,fila,chla_mgm2
gamma_light,2.3950286128597074,fila,chla_mgm2
gamma_fila,1.1839299725130576,fila,chla_mgm2
phi,0.5501887245198416,fila,chla_mgm2
gamma_light,2.359358685021908,fila,chla_mgm2
gamma_fila,1.2605973395740895,fila,chla_mgm2
phi,0.5404696029138479,fila,chla_mgm2
gamma_light,2.497923047039869,fila,chla_mgm2
gamma_fila,1.3228906371266396,fila,chla_mgm2
phi,0.546661593658256,fila,chla_mgm2
gamma_light,2.310594838052644,fila,chla_mgm2
gamma_fila,1.0872264078603295,fila,chla_mgm2
phi,0.5036127523133348,fila,chla_mgm2
gamma_light,2.1924376495761946,fila,chla_mgm2
gamma_fila,1.4277497355407327,fila,chla_mgm2
phi,0.5045971264876313,fila,chla_mgm2
gamma_light,2.177769284419264,fila,chla_mgm2
gamma_fila,1.5851773986505036,fila,chla_mgm2
phi,0.5165104427014928,fila,chla_mgm2
gamma_light,2.1984390193205674,fila,chla_mgm2
gamma_fila,1.608765789111488,fila,chla_mgm2
phi,0.5266029393399762,fila,chla_mgm2
gamma_light,2.083493252325684,fila,chla_mgm2
gamma_fila,1.5537509391149344,fila,chla_mgm2
phi,0.5439660414542412,fila,chla_mgm2
gamma_light,2.2679865058955833,fila,chla_mgm2
gamma_fila,1.1433901567294649,fila,chla_mgm2
phi,0.5248083674142696,fila,chla_mgm2
gamma_light,2.2035082197663423,fila,chla_mgm2
gamma_fila,1.4116074699677443,fila,chla_mgm2
phi,0.5230237014735757,fila,chla_mgm2
gamma_light,2.3307261016077097,fila,chla_mgm2
gamma_fila,1.300369318766238,fila,chla_mgm2
phi,0.5028592427874155,fila,chla_mgm2
gamma_light,2.2064067429995755,fila,chla_mgm2
gamma_fila,1.4486783122813969,fila,chla_mgm2
phi,0.4934538995664906,fila,chla_mgm2
gamma_light,2.245143189901074,fila,chla_mgm2
gamma_fila,1.3235433297672912,fila,chla_mgm2
phi,0.4822863053150037,fila,chla_mgm2
gamma_light,2.0095405314894883,fila,chla_mgm2
gamma_fila,1.5693526732762466,fila,chla_mgm2
phi,0.5068242085423615,fila,chla_mgm2
gamma_light,2.2660251573218217,fila,chla_mgm2
gamma_fila,1.320583475115377,fila,chla_mgm2
phi,0.5163955607541718,fila,chla_mgm2
gamma_light,2.3065382652951203,fila,chla_mgm2
gamma_fila,1.264838740578446,fila,chla_mgm2
phi,0.5273409866031397,fila,chla_mgm2
gamma_light,2.0510308045743746,fila,chla_mgm2
gamma_fila,1.4580139696763414,fila,chla_mgm2
phi,0.5371155326270959,fila,chla_mgm2
gamma_light,2.206607543729267,fila,chla_mgm2
gamma_fila,1.3663454107713502,fila,chla_mgm2
phi,0.5080991244042582,fila,chla_mgm2
gamma_light,2.253297354401295,fila,chla_mgm2
gamma_fila,1.3152754442164891,fila,chla_mgm2
phi,0.5194195073756512,fila,chla_mgm2
gamma_light,2.337298445077584,fila,chla_mgm2
