parameter,chains,biomass_vars,units
gamma_light,2.6185740465405574,fila,chla_mgm2
gamma_fila,1.0494317187435551,fila,chla_mgm2
phi,0.717806393645631,fila,chla_mgm2
gamma_light,2.7058486238338277,fila,chla_mgm2
gamma_fila,0.8421464236295231,fila,chla_mgm2
phi,0.7022477054947832,fila,chla_mgm2
gamma_light,2.7454294993722566,fila,chla_mgm2
gamma_fila,0.7238168759066793,fila,chla_mgm2
phi,0.697585827250502,fila,chla_mgm2
gamma_light,2.4760180604343187,fila,chla_mgm2
gamma_fila,1.138772686014224,fila,chla_mgm2
phi,0.7058554080148615,fila,chla_mgm2
gamma_light,2.8887981822565023,fila,chla_mgm2
gamma_fila,0.605794726208777,fila,chla_mgm2
phi,0.6621204197377312,fila,chla_mgm2
gamma_light,2.4816458511279462,fila,chla_mgm2
gamma_fila,0.6882091091777125,fila,chla_mgm2
phi,0.6923141091762369,fila,chla_mgm2
gamma_light,2.663287793579218,fila,chla_mgm2
gamma_fila,0.820891434833837,fila,chla_mgm2
phi,0.6893108158162037,fila,chla_mgm2
gamma_light,2.8261688753556546,fila,chla_mgm2
gamma_fila,0.8481847489934172,fila,chla_mgm2
phi,0.6988274461515983,fila,chla_mgm2
gamma_light,2.5174498845617315,fila,chla_mgm2
gamma_fila,0.9486397564028215,fila,chla_mgm2
phi,0.7155387580360423,fila,chla_mgm2
gamma_light,2.5549936581981867,fila,chla_mgm2
gamma_fila,0.7632462663331266,fila,chla_mgm2
phi,0.6880217762888866,fila,chla_mgm2
gamma_light,2.6803960942755407,fila,chla_mgm2
gamma_fila,0.5617024115098906,fila,chla_mgm2
phi,0.6664984835337411,fila,chla_mgm2
gamma_light,2.503763426588869,fila,chla_mgm2
gamma_fila,0.795618269571694,fila,chla_mgm2
phi,0.7075083999316673,fila,chla_mgm2
gamma_light,2.308578729924083,fila,chla_mgm2
gamma_fila,0.6887677607530045,fila,chla_mgm2
phi,0.6833838882634468,fila,chla_mgm2
gamma_light,2.5285361608141015,fila,chla_mgm2
gamma_fila,0.6107297992725275,fila,chla_mgm2
phi,0.6890295980923012,fila,chla_mgm2
gamma_light,2.5023131751345913,fila,chla_mgm2
gamma_fila,0.8574777934296866,fila,chla_mgm2
phi,0.6897764173918851,fila,chla_mgm2
gamma_light,2.5512478244708374,fila,chla_mgm2
gamma_fila,0.874288027258737,fila,chla_mgm2
phi,0.679318394476565,fila,chla_mgm2
gamma_light,2.7183821747007286,fila,chla_mgm2
gamma_fila,0.8867964114271203,fila,chla_mgm2
phi,0.7008415740232005,fila,chla_mgm2
gamma_light,2.6646568547087472,fila,chla_mgm2
gamma_fila,0.8006159607947586,fila,chla_mgm2
phi,0.71594633094004,fila,chla_mgm2
gamma_light,2.8896610841565344,fila,chla_mgm2
gamma_fila,0.6598474237064903,fila,chla_mgm2
phi,0.7142904201287568,fila,chla_mgm2
gamma_light,2.7077042176167563,fila,chla_mgm2
gamma_fila,0.7479467791207428,fila,chla_mgm2
phi,0.7032132104171299,fila,chla_mgm2
gamma_light,2.572842645422,fila,chla_mgm2
gamma_fila,0.8333035150514372,fila,chla_mgm2
phi,0.7085167771954473,fila,chla_mgm2
gamma_light,2.6139802906483633,fila,chla_mgm2
gamma_fila,0.8607657542719158,fila,chla_mgm2
phi,0.676229184062051,fila,chla_mgm2
gamma_light,2.4195386770788785,fila,chla_mgm2
gamma_fila,0.9189617443073789,fila,chla_mgm2
phi,0.7102768973214365,fila,chla_mgm2
gamma_light,2.6172349482698354,fila,chla_mgm2
gamma_fila,0.9049829541023645,fila,chla_mgm2
phi,0.7000003461081048,fila,chla_mgm2
gamma_light,2.5874814431853257,fila,chla_mgm2
gamma_fila,0.5604878738539294,fila,chla_mgm2
phi,0.6834253389953461,fila,chla_mgm2
gamma_light,2.786007118884789,fila,chla_mgm2
gamma_fila,1.014949771493571,fila,chla_mgm2
phi,0.7075907661081465,fila,chla_mgm2
gamma_light,2.704711188959689,fila,chla_mgm2
gamma_fila,0.8436274190739907,fila,chla_mgm2
phi,0.6819445833257969,fila,chla_mgm2
gamma_light,2.461567014573073,fila,chla_mgm2
gamma_fila,0.8573257964090808,fila,chla_mgm2
phi,0.6943339496495703,fila,chla_mgm2
gamma_light,2.436902481438049,fila,chla_mgm2
gamma_fila,0.9546525012024538,fila,chla_mgm2
phi,0.6958473122339988,fila,chla_mgm2
gamma_light,2.5435691487584426,fila,chla_mgm2
gamma_fila,0.8464985277407852,fila,chla_mgm2
phi,0.6827650245165309,fila,chla_mgm2
gamma_light,2.7610274308678506,fila,chla_mgm2
gamma_fila,1.0162361995566056,fila,chla_mgm2
phi,0.6903025219075629,fila,chla_mgm2
gamma_light,2.660865203513817,fila,chla_mgm2
