date,doy,year,site,epil_gm2_fit,epil_gm2_se,fila_gm2_fit,fila_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se
2020-08-15,228,2020,BM,14.202749903159186,2.259956036216183,21.320144351401716,8.79218673576586,39.14005285185929,5.951450837319761,39.65251044158316,24.621377508975854
2020-08-16,229,2020,BM,14.469089853929203,2.2893423567423303,21.13435994466287,8.801061764963174,40.01075907988256,6.0484637793008975,38.964339392319495,24.988186547664384
2020-08-17,230,2020,BM,14.727102118831827,2.317335308690273,20.952596303791594,8.81137632398209,40.837108006362485,6.139554810877136,38.34461502412271,25.331889363774746
2020-08-18,231,2020,BM,14.975653181878274,2.343841385780757,20.774710933759625,8.82260006697482,41.61699932345156,6.224686575866971,37.78953791403326,25.65127446129095
2020-08-19,232,2020,BM,15.213991166354871,2.3690622732395554,20.600564430555174,8.834399603131818,42.35000223315984,6.305014511959661,37.29541636232935,25.94686095572252
2020-08-20,233,2020,BM,15.441710614827873,2.3933948368982025,20.430026833807773,8.846583652842973,43.03709411211044,6.382481356440154,36.858796851399795,26.21995594775128
2020-08-21,234,2020,BM,15.65847664948433,2.417218273177471,20.26297040361232,8.85896559089149,43.67953447189048,6.458929785630893,36.476280632370845,26.470894142476055
2020-08-22,235,2020,BM,15.863954392511317,2.4408079016534123,20.09926740006371,8.871310069683922,44.27858282408707,6.535752354409575,36.144468956368485,26.698505893301444
2020-08-23,236,2020,BM,16.057808966095884,2.4643062009442906,19.938790083256773,8.883317490371148,44.83549868028729,6.61378021416695,35.859963074518824,26.90015581645431
2020-08-24,237,2020,BM,16.239705492425113,2.4877149273443617,19.781410713286455,8.894621343890666,45.35154155207824,6.693256865828638,35.61936423794795,27.072002599178802
2020-08-25,238,2020,BM,16.40936567681399,2.510944287042728,19.627007561991586,8.904836997591493,45.828124025023776,6.774045759816663,35.419409404537156,27.21039441533463
2020-08-26,239,2020,BM,16.566737557089276,2.5339538403828104,19.475482948187008,8.913708657584333,46.267270980594645,6.856205715106031,35.25737835918823,27.315529036264373
2020-08-27,240,2020,BM,16.711825754205663,2.556658475772319,19.326745202431482,8.921019460740606,46.67116037423836,6.939589975464454,35.13068659355815,27.389280343850565
2020-08-28,241,2020,BM,16.84463488911786,2.5788922148423135,19.18070265528383,8.926549886467567,47.041970161402446,7.023698679100391,35.036749599303896,27.433995499700153
2020-08-29,242,2020,BM,16.965169582780536,2.6004169321734727,19.037263637302853,8.930075217952108,47.381878297534385,7.107718882278682,34.97298286808249,27.452169877045637
2020-08-30,243,2020,BM,17.07343445614843,2.6209408250406057,18.896336479047335,8.931367543709607,47.69306273808166,7.190603478171225,34.9368018915508,27.446182452886195
2020-08-31,244,2020,BM,17.169434130176203,2.640145970641279,18.757829511076064,8.930202286587791,47.97770143849181,7.2711848594145305,34.92562216136587,27.418085218997444
2020-09-01,245,2020,BM,17.25317322581856,2.657724513340281,18.62165106394786,8.926369281914,48.23797235421233,7.348320000318209,34.93685916918475,27.36944282828882
2020-09-02,246,2020,BM,17.32464346520712,2.673465933069764,18.487709205378508,8.919737414971177,48.4759065078478,7.421222871146787,34.96792840666432,27.301220653319522
2020-09-03,247,2020,BM,17.383767817450906,2.6874444499779173,18.35591095171192,8.910400654799222,48.69277674111793,7.49015322302263,35.0162453654615,27.2137207577182
2020-09-04,248,2020,BM,17.430387721914663,2.699946158863635,18.22616305644901,8.898494116734302,48.889027164846325,7.556117206032791,35.079225537233405,27.106566109228574
2020-09-05,249,2020,BM,17.46432746023284,2.711211822392925,18.098372273090682,8.884118871734342,49.06493144034327,7.619899531672179,35.154284413636915,26.978733894229663
2020-09-06,250,2020,BM,17.485411314039872,2.721343864280158,17.972445355137822,8.867327010225633,49.22076322891911,7.6817229867074985,35.23883748632906,26.82863926877198
2020-09-07,251,2020,BM,17.493463564970217,2.7302812218876595,17.848289056091367,8.848115660955528,49.356796191884136,7.741167299907447,35.33030024696674,26.654271564159473
2020-09-08,252,2020,BM,17.488308494658337,2.7377965768185986,17.725810129452224,8.826430041235065,49.47330399054865,7.797175436510617,35.426088187207014,26.453386120519912
2020-09-09,253,2020,BM,17.469765299216917,2.7435743603337732,17.604911085810464,8.80221982035571,49.57037425244832,7.8483632972868875,35.52358204877394,26.224472352414026
2020-09-10,254,2020,BM,17.43763283267181,2.747437315065247,17.485477464112968,8.775591048144548,49.6473504700201,7.893879179881571,35.62002357365999,25.969000222537346
2020-09-11,255,2020,BM,17.39170486352713,2.749213595368924,17.367390560395748,8.746682858834616,49.7033901019263,7.932905679020294,35.712619753924834,25.6890138417751
2020-09-12,256,2020,BM,17.331775160286952,2.748686890988522,17.250531670694837,8.71562284176708,49.73765060682919,7.964477247415332,35.79857758162796,25.38626214280226
2020-09-13,257,2020,BM,17.25763749145541,2.745609633863336,17.13478209104624,8.682531146591154,49.74928944339109,7.98753411758782,35.875104048829094,25.062143290314747
