date,doy,year,site,epil_gm2_fit,epil_gm2_se,epip_gm2_fit,epip_gm2_se,epi_gm2_fit,epi_gm2_se,fila_gm2_fit,fila_gm2_se,filaepip_gm2_fit,filaepip_gm2_se,epil_chla_mgm2_fit,epil_chla_mgm2_se,epip_chla_mgm2_fit,epip_chla_mgm2_se,epi_chla_mgm2_fit,epi_chla_mgm2_se,fila_chla_mgm2_fit,fila_chla_mgm2_se,filaepip_chla_mgm2_fit,filaepip_chla_mgm2_se
2020-08-10,223,2020,DL,2.626416778890852,1.8182666202467812,0.5876236648372695,1.3057553051702977,4.399656612747358,2.2088177755236003,8.05036729482762,9.262989717498183,8.419427493296073,9.679235756982932,10.120195912650681,3.9363620182325687,-0.0275154831776957,1.9657035066823216,5.7768716255086145,4.694411913774369,22.455998875818878,13.979317264315934,18.06403535555204,15.208131531315047
2020-08-11,224,2020,DL,2.601896396838629,1.830309289470656,0.5770010036245019,1.3141847446733315,4.327309920943184,2.226148571062809,7.844864510288253,9.312606701131392,8.206352647152595,9.731995135962258,9.97748383780823,3.963108203652805,0.03857549956321504,2.0001112415804734,6.309915154914851,4.719200941332421,21.060915708949747,14.052640603798023,17.294796331347392,15.286098701726923
2020-08-12,225,2020,DL,2.5954957274826933,1.84472685898824,0.5673173195447407,1.3242550021591568,4.260076529720922,2.244525236793811,7.655670947985899,9.37428550259253,8.010788086663972,9.797455774924419,9.846903264066427,3.9941038432918057,0.10725377944857084,2.0456172307775256,6.914641980745714,4.752714958382255,19.821348043715968,14.15026903220544,16.71353756443192,15.394563443886288
2020-08-13,226,2020,DL,2.605479375825433,1.8612667622726449,0.5584976409968818,1.3357178897959463,4.1979837069264665,2.2637094184644164,7.482379288654997,9.446103012063539,7.832290552819811,9.873597707894742,9.729112973206002,4.028772022688706,0.1754603957618625,2.09404601947649,7.557729408591257,4.793625327567534,18.71716072214762,14.269394947055233,16.269280340012408,15.530203187244753
2020-08-14,227,2020,DL,2.630111946869189,1.879457848219048,0.5504669963798194,1.348232468700539,4.141058720405711,2.283373718534696,7.324582213030007,9.525661341527568,7.670416786609703,9.95788758185079,9.6247717470077,4.066215797251636,0.2401363877866971,2.135948422062936,8.205854744041169,4.839763515876332,17.728218586274178,14.405475906630466,15.911045943294504,15.687065385355844
2020-08-15,228,2020,DL,2.6676580456163195,1.89867190104129,0.5431504140924481,1.3613915604480078,4.0893288380045485,2.303124856937001,7.181872401845328,9.610232189686682,7.52472352902326,10.047434387427515,9.534538367252235,4.105302977995627,0.298222794806601,2.162109501062281,8.825695292685403,4.888632579542658,16.834386478125676,14.55277552121191,15.58785565948494,15.85755205911571
2020-08-16,229,2020,DL,2.7163822770691692,1.9182166430495897,0.5364729225336612,1.3747623924309953,4.042821327568866,2.3225394601995912,7.053842535835416,9.6969765025433,7.394767521050076,10.139226592297499,9.4590716157203385,4.144796713123247,0.3466606561051732,2.165150495758243,9.3839283601137,4.938128944784839,16.01552923973169,14.705172853919096,15.248730773789617,16.03386000950581
2020-08-17,230,2020,DL,2.774572050463066,1.9375084322402203,0.5303623997067388,1.387966097587854,4.0015553099110726,2.3412376678671043,6.940075146263187,9.78337933017935,7.280094314173254,10.230600869489916,9.398962492859958,4.183610456465617,0.3826272190026472,2.1423860500780108,9.849294083373717,4.987770782003684,15.252763296898891,14.857631335311188,14.846482437329888,16.210489431378647
2020-08-18,231,2020,DL,2.840654199157646,1.956386312080358,0.5247616975488358,1.400831485074077,3.965509629960636,2.3590328516111136,6.840103998114431,9.868106042346938,7.180195675945347,10.32016296863606,9.354466263547774,4.221299674600281,0.4045132664571742,2.101328249954688,10.20121000997894,5.040505977531352,14.533597242550703,15.008790726877658,14.35314255862157,16.388348432070888
2020-08-19,232,2020,DL,2.913340374319325,1.9751489354331035,0.5196348133134319,1.4134199165099268,3.934616874570156,2.3759614356156886,6.753413339187468,9.95115139836852,7.094508692009725,10.407946247802068,9.325451648771418,4.258143798453468,0.4123014646142558,2.0605330256605656,10.433510066869093,5.102074562183659,13.853753806300535,15.161176225688246,13.764848971169283,16.574557482023636
2020-08-20,233,2020,DL,2.99166717352476,1.994372403022095,0.5149652943563902,1.4259461371944122,3.908772502653409,2.392214051956635,6.679452472282538,10.03341424746043,7.022431866967428,10.494951636855049,9.311481472895519,4.294896026644055,0.40736662785103045,2.0455825109609123,10.553051103330652,5.178814961355266,13.216018449282787,15.319563386728424,13.098084338767006,16.779142313935104
2020-08-21,234,2020,DL,3.074740379155079,2.0145456774254615,0.5107406816800892,1.438604607745448,3.887864613076733,2.4079711060492586,6.617664006048185,10.115737553205296,6.963356316635098,10.582113624805821,9.312058238688977,4.33223144079545,0.39136443172971,2.0800435904671253,10.569339178078305,5.2748183113213924,12.624595857510469,15.487886989136317,12.373402209348786,17.009686714838807
2020-08-22,235,2020,DL,3.1616657735913787,2.0359113090626852,0.5069485162869032,1.4514943266167228,3.871781304706457,2.4233323794561974,6.567490549132925,10.198494140254708,6.916673156829369,10.669853880250479,9.32668444892071,4.370507558070483,0.3659505518125206,2.1776204155069068,10.491880349826568,5.390754773760719,12.083690716996163,15.667892565809618,11.611356130847946,17.26901423574949
2020-08-23,236,2020,DL,3.251549139214782,2.0584089911914387,0.5035763391792105,1.4645914097807649,3.8604106764089052,2.4382912406633954,6.528374710185303,10.281434518729066,6.881773503366861,10.757917372691344,9.354862606359623,4.4096770536918966,0.3327806636616902,2.3379339191457356,10.330180677290015,5.523691369573194,11.597507713752682,15.858671061557809,10.832499651198214,17.554485994816936
2020-08-24,237,2020,DL,3.343496258406398,2.0816665971947126,0.5006116913593854,1.477741493571397,3.853640827050409,2.4527259524610723,6.4997590978538256,10.363639739621668,6.858048472064221,10.845322177392948,9.396095213774627,4.449264271996445,0.29351044283951316,2.5483621071589098,10.093746219183416,5.667533633401424,11.170251533792717,16.056617788025655,10.057386318333172,17.858184443982033
2020-08-25,238,2020,DL,3.4367163851731766,2.1051215076693794,0.49804387361176994,1.4907114594599131,3.8513526588369715,2.466446568032376,6.4810810532415335,10.44379819128793,6.844883871411793,10.930658629017922,9.449862167275528,4.488531860334646,0.24983730946427474,2.790548702703901,9.793638722382642,5.814657252228641,10.806267418521767,16.256516118070515,9.306927280010827,18.16916546406978
2020-08-26,239,2020,DL,3.5308326600253497,2.1283586174736455,0.49586922584855514,1.503342092555527,3.8533982873332357,2.4793383971271505,6.4717568472693845,10.521037344323872,6.841644280594645,11.012986457294103,9.515552936335872,4.526970715658075,0.203625661878527,3.0479794327552705,9.44714268640884,5.959322909620705,10.510462830915841,16.454474540969954,8.60346408328646,18.47899674023537
2020-08-27,240,2020,DL,3.625571695098965,2.150908549069369,0.49408584776390163,1.515447700433333,3.8596226314435493,2.4912626612877826,6.471197483312907,10.594358783579358,6.847688971471619,11.091227438415075,9.592534383770122,4.563981479495518,0.1567816429811325,3.3058943744632674,9.073098298945,6.096283309719358,10.287885789343694,16.64623573907558,7.969695875039938,18.77902103564249
2020-08-28,241,2020,DL,3.7206601025301,2.1721713060406564,0.49269183905196146,1.5267771147789044,3.8698706100722315,2.502017122851691,6.478813964747575,10.662416070542978,6.862377215901505,11.163926890214556,9.680173372392668,4.598751376223232,0.11121139567074224,3.550873478730768,8.6903457476736,6.220204336948905,10.14358431217392,16.826537234288644,7.428321802150781,19.05932720594734
2020-08-29,242,2020,DL,3.8158244944548,2.1914380431374343,0.4916852994068919,1.5370213873698184,3.883987142123607,2.5113416424169746,6.494017294948874,10.723550862939344,6.885068285743126,11.229293302940325,9.777836765017993,4.630280127493452,0.06882106284605453,3.770771881424862,8.317725220277447,6.325829463172638,10.082606417775393,16.989304240761037,7.00204101149891,19.309135672983295
2020-08-30,243,2020,DL,3.9107914830091395,2.207929889614338,0.4910643285228525,1.5458299838957172,3.9018171465020126,2.51893207964609,6.516218477292292,10.77587645718667,6.915121452855257,11.285288999142615,9.884891424460518,4.657432887967114,0.031516787405859795,3.954592466164637,7.974076904439298,6.408230214069221,10.110000124516809,17.12798361442807,6.713552649964122,19.517389336066632
2020-08-31,244,2020,DL,4.005287680329156,2.2208524043846447,0.4908270260939983,1.5528349370225896,3.923205542111766,2.5244622747209795,6.54482851515332,10.81740636163622,6.951895989096735,11.329769174508781,10.000704213534695,4.679018372829007,0.0012047122488598877,4.092433811759641,7.6782409878416615,6.463150404794697,10.230813450766826,17.2360075326289,6.58555586442601,19.673536294868597
2020-09-01,245,2020,DL,4.099039698550923,2.2294655206890317,0.4909714918144843,1.5576828073020423,3.947997247857197,2.5276140728356795,6.579258411907455,10.846227243446162,6.99475116632634,11.360668586538681,10.124641995054972,4.693891642520956,-0.020209019726256106,4.175584306140207,7.449057658167325,6.487470109523711,10.45009441489414,17.3073876533498,6.6407498017642554,19.76852092323058
2020-09-02,246,2020,DL,4.191783200878264,2.2332870080306715,0.49149335944025924,1.5601287814647575,3.9760324963933553,2.5281661991438216,6.618916744953607,10.861011292427294,7.043044495975231,11.376554346608602,10.256084335336148,4.701256027441995,-0.031116636744269233,4.198275375159093,7.3035500243563405,6.480725062276085,10.771377732838985,17.33844485343553,6.8977322383691835,19.79775589000094
2020-09-03,247,2020,DL,4.283289223385245,2.2325938597129213,0.4923760641477132,1.5602713660035628,4.007129123687164,2.5262156435755996,6.6632017906950605,10.862293759940027,7.096126640095719,11.378004425220306,10.394475873523042,4.701416750594,-0.03138888795337422,4.163473523609762,7.249482731869764,6.448670706346292,11.190694875677668,17.33203123424361,7.354761923825571,19.76829317828707
2020-09-04,248,2020,DL,4.373334527610284,2.228280285310492,0.4935912358681772,1.558494265702033,4.041085672692248,2.522125142118672,6.711507011200846,10.852157409191284,7.1533472696396565,11.367267046746804,10.539330987575559,4.695595541047463,-0.022335039341687846,4.081707073860199,7.284842753393517,6.401405105537947,11.696763871457353,17.296208733579544,7.990262057837873,19.696060622789727
2020-09-05,249,2020,DL,4.461695043690996,2.221236050239483,0.4951081697062732,1.5551830332807834,4.077697034671257,2.5162579005798564,6.763225271450571,10.832690179182727,7.214056247890705,11.346596440758756,10.69017831428233,4.68502208133932,-0.005549393326237384,3.9645390558550333,7.405626913106015,6.348155895510431,12.276852713075824,17.238899002614293,8.778722295264147,19.596305117222613
2020-09-06,250,2020,DL,4.548146701764944,2.212124686981592,0.49689616076662135,1.5506244754507403,4.116758100886813,2.508883174134622,6.817749436423883,10.805437898489991,7.2776034381325125,11.317662309659756,10.846546490431962,4.670611499630004,0.017373747675954287,3.8224897006068077,7.607832035185152,6.295310942568681,12.918229393430197,17.165968412170628,9.694632290961312,19.48013185537978
2020-09-07,251,2020,DL,4.632465431969719,2.201318201182762,0.49892450415384004,1.5449782145355526,4.1580637626015635,2.500149903325804,6.8744723711003894,10.771251240669576,7.3433387036487545,11.281384521588524,11.007964152813093,4.652873021699399,0.04484008124760386,3.6643629520200403,7.887454943808897,6.24569357162488,13.608161905417969,17.08065367810954,10.712481699786812,19.35339027152648
2020-09-08,252,2020,DL,4.714427164442911,2.1888741833812477,0.501162494972549,1.5382672123979342,4.201408911078128,2.4900784862224365,6.932786940459693,10.730236966485517,7.410611907723071,11.237880180568204,11.173959938214226,4.631879133612163,0.0752553049716348,3.496615718538226,8.240492463155372,6.198311891962217,14.333918241936475,16.983362993467733,11.80676017659799,19.21627119986964
2020-09-09,253,2020,DL,4.793794291665648,2.1746614556568042,0.5035807062091644,1.530436276152074,4.246594022019881,2.4786183465269054,6.992102777175765,10.682082766508655,7.478791357584255,11.186813234638993,11.34407860416114,4.607452243416093,0.10706761900942252,3.323583915785893,8.661666311227528,6.149503668887643,15.08290180311851,16.872757830052237,12.95217144648082,19.0652207561276
2020-09-10,254,2020,DL,4.870275055493117,2.15876509642152,0.5061548223772936,1.5215374089828622,4.2934419088930476,2.465828252939081,7.051896584699832,10.627077822607871,7.547319136241616,11.128493808309795,11.517929391127634,4.579757455312616,0.13889523383603064,3.1500800074610402,9.140597781327715,6.096722528730584,15.843057618037832,16.749247929829156,14.124275515434917,18.89926652259422
2020-09-11,255,2020,DL,4.9435641601240405,2.141268667057791,0.5088618058723346,1.5116234172515028,4.341780969604579,2.4517722066474534,7.111661834177431,10.565525104808353,7.615655770649513,11.063245312370713,11.695137660324603,4.548961892958926,0.16939886250438718,2.9802348358975026,9.665633060582213,6.037406528711539,16.60246612300342,16.613208064194723,15.298846459687793,18.717272260090233
2020-09-12,256,2020,DL,5.0133563097571265,2.122164779049407,0.5116786190896909,1.5007050692418251,4.391439602061456,2.43647851709705,7.170891996754175,10.497507546006442,7.68326178776241,10.991152286016295,11.875328772962984,4.515097146655611,0.19723921806825584,2.816602059351945,10.225118336118301,5.9684794782646815,17.349207754324073,16.464243486515365,16.451658355467156,18.51677819013723
2020-09-13,257,2020,DL,5.07934620859111,2.10137820368079,0.5145822244247633,1.4887608652325424,4.442246204170614,2.419950114411743,7.229080543575573,10.422944081372787,7.749597714534689,10.912120461365244,12.058128090253657,4.478090042853246,0.22107701358088472,2.6599944450434867,10.807399795062832,5.886709416204129,18.071362948309027,16.3014097149832,17.558485279001243,18.29447922179196
2020-09-14,258,2020,DL,5.141228560824745,2.0788123503627713,0.517549584272954,1.4757570590331561,4.494029173839028,2.402184513782289,7.285720945787242,10.3417012261171,7.814124077920798,10.825996759587767,12.24316097340755,4.437826266547847,0.23957296209562728,2.5097040835426174,11.400823624543078,5.789270772328491,18.757012141267477,16.123636247742787,18.59510130651827,18.047082141175235
2020-09-15,259,2020,DL,5.198733784871113,2.0545510435492598,0.5205611564959296,1.461737907879472,4.546631099494921,2.3832633564170536,7.340339255552705,10.254093187920775,7.876336333267598,10.733107420563481,12.430079398409198,4.394438146256469,0.25170033829525496,2.365399486630349,11.994417266703447,5.67577574955936,19.395846301062218,15.931501952904487,19.54118965511863,17.77465386576664
2020-09-16,260,2020,DL,5.251735156001029,2.0293001361943515,0.5236113808204208,1.44702542684149,4.599951331651623,2.3635517697282267,7.392591849107616,10.161990075996492,7.9358696494919485,10.635450202144023,12.618641800337713,4.348941837406803,0.25768266338080903,2.232124561359915,12.579933183761709,5.5525036410693325,19.983998521772854,15.731088101632315,20.392070105396677,17.487769513929795
2020-09-17,261,2020,DL,5.300141663699702,2.0039262395159216,0.5266981924394217,1.4320107369203496,4.653903411343707,2.343491843335551,7.442167683705538,10.067662414068693,7.992394123903114,10.535450939530115,12.808633229045855,4.302571568027282,0.25805602018243146,2.117639983636077,13.149805092953198,5.4279118819268195,20.519212429033043,15.529954324576966,21.146971578819624,17.200113400707217
2020-09-18,262,2020,DL,5.343862297452309,1.9792203035431823,0.5298195265459289,1.41705064721862,4.708400879605783,2.323503280195853,7.4887557166001155,9.973216928612874,8.045579853810413,10.435355326622506,12.999838734386394,4.256448486493003,0.25335649153056117,2.0296723905484573,13.69646671151339,5.310184978195993,20.99923164847622,15.335060223170933,21.80512299685456,16.92453318955118
2020-09-19,263,2020,DL,5.3828060467440375,1.9558138008065482,0.5329733183329368,1.4024344383639462,4.763357277472438,2.3039541492407207,7.53204490504497,9.880423048102886,8.095096936523149,10.337040935607327,13.192043366212104,4.211473198379532,0.244120160255745,1.9736825616176643,14.21235175667774,5.206122623676049,21.421799805735645,15.152011439552334,22.36575328096816,16.671468757211056
2020-09-20,264,2020,DL,5.416881901060097,1.9341227063987776,0.5361575029934417,1.3883632072867722,4.818686145978252,2.2851435442810386,7.571724206293689,9.790607983733183,8.140615469350603,10.2419031981765,13.385032174375725,4.1682584776025235,0.230883109187912,1.9508056706925985,14.689893945681545,5.12021734857917,21.784660526445336,14.984546729196055,22.828091352628192,16.447800094318033
2020-09-21,265,2020,DL,5.4459988498856875,1.9143242783868328,0.5393700157204401,1.3749432978160816,4.874301026157848,2.2672972282655905,7.60748257759993,9.704627437156873,8.181805549602126,10.150823085188136,13.578590208729999,4.127107240663602,0.21418142115763794,1.9568837562566743,15.121526995760178,5.054066109540847,22.08555743623863,14.834313289935137,23.191366133301486,16.256247296450116
2020-09-22,266,2020,DL,5.470148532407836,1.8964507167921787,0.542608611919707,1.3622342082857615,4.93013017638429,2.2506179511289446,7.639043278265298,9.623139013057479,8.218373922154461,10.064460345017508,13.772550470863585,4.088164345690286,0.19466933660416408,1.9839227065932834,15.501244958896917,5.006861791377969,22.32326763797746,14.701643478535829,23.45691195257178,16.096597942753753
2020-09-23,267,2020,DL,5.489653186621016,1.8806603819540755,0.5458703278481575,1.3503812976868506,4.986160724384679,2.235421291035888,7.666266775783663,9.547347611523817,8.2501739221543815,9.984054277990118,13.966937769308421,4.051839025956005,0.1734737264019437,2.0242875348326717,15.829283226066096,4.977517535725305,22.500702143438808,14.587835139376173,23.63448477249146,15.969663554817867
2020-09-24,268,2020,DL,5.504917700221533,1.8669949786967783,0.5491520199754869,1.3394976115685413,5.0423945152246015,2.222009420975323,7.689047839696892,9.47833103159481,8.27709553231613,9.910700902682123,14.16182486433236,4.018430335933984,0.1518396190342588,2.0698419537054824,16.107437522989244,4.963133739757719,22.62180544162794,14.493092967212355,23.73594596322898,15.873849558691742
2020-09-25,269,2020,DL,5.516346960905674,1.8552974053945166,0.5524505447713887,1.3296237052270767,5.098833393969652,2.210627680571858,7.707281239546846,9.416810335540289,8.299028735353952,9.845106937438135,14.357284516203192,3.987999825850424,0.1310120429844075,2.1118725362995048,16.337503575387956,4.958682208604017,22.69052202154984,14.415837214694816,23.77315689495235,15.80406017014206
2020-09-26,270,2020,DL,5.524345856369745,1.8452469200403445,0.5557627587055577,1.3207420912614545,5.155479205685404,2.2014760262185833,7.720861744875414,9.363224047170029,8.315863513982084,9.787670530412294,14.553389485188776,3.9604183693351915,0.11223602673577404,2.1418033157711154,16.521277108984037,4.957694063176616,22.710796372209877,14.353019535655351,23.75797893783043,15.752422139371484
2020-09-27,271,2020,DL,5.529319274310069,1.8364345728136173,0.55908551824769,1.3128088151196005,5.212333795437462,2.1947355442848036,7.729684125224464,9.317892580697924,8.327489850914787,9.738659729277595,14.75021253155689,3.9354681709695325,0.09675659877198695,2.151989672973949,16.660553849500005,4.9533178724796425,22.686572982613313,14.300792374403313,23.702273462032206,15.709690835113035
2020-09-28,272,2020,DL,5.531672102422917,1.8284786020917874,0.5624156798674792,1.3058025660251895,5.2693990082914,2.1906101268397076,7.733643150135876,9.281274576224906,8.333797728866289,9.698490601852873,14.947826415575399,3.9130013185872223,0.08581878757578809,2.1367153103014225,16.757129522656285,4.939690132906895,22.621796341765283,14.255523519424003,23.617901837725253,15.667291414415573
2020-09-29,273,2020,DL,5.531848900761089,1.8212761045049006,0.5657472318917133,1.2998367216925655,5.326681588102071,2.189425906896396,7.732656444671649,9.254560437085482,8.334701721236055,9.668369825891466,15.146334726067453,3.8933007450412918,0.08049303487943593,2.0948783762156338,16.81334518975478,4.914595851515715,22.52005619859341,14.2159648921222,23.515247284686453,15.621492295890098
2020-09-30,274,2020,DL,5.530479361497029,1.8154895333452112,0.5690601535544485,1.2953834350180393,5.384211044411398,2.1918335471859507,7.726754162149801,9.240865285784864,8.330237504940342,9.651585255067934,15.345987488164536,3.8778021820046877,0.08097288998495578,2.0359227437486225,16.83408470328427,4.88430350227819,22.383101948635804,14.187361620947849,23.397181683944854,15.581052303204347
2020-10-01,275,2020,DL,5.528338619935198,1.8123748893767262,0.572321409862478,1.2931981080275816,5.442034467670996,2.198724945933613,7.716073736110287,9.244789729785944,8.320556310684424,9.653036253853248,15.547158043901845,3.868856599314545,0.08656313374724034,1.9778759012635798,16.82622304680793,4.861305817010811,22.21064267504726,14.179873707603958,23.258703817445628,15.5638646807821
2020-10-02,276,2020,DL,5.526228254074035,1.813132448937112,0.5754954293015091,1.2940222809448656,5.500202118862567,2.2109472555687315,7.700773706268569,9.270793870728022,8.305832109949497,9.677481183745245,15.750242857401544,3.868779867484415,0.09639000159739974,1.9389384978158415,16.796996652763884,4.857100873283678,22.00196606790717,14.202964335410444,23.093213729963352,15.586006322304515
2020-10-03,277,2020,DL,5.524949841911906,1.8186254341257917,0.578546640357247,1.298453943271578,5.558764258967843,2.229180819750046,7.681012612340089,9.32249207565044,8.28623887421677,9.728776477122691,15.955638392785843,3.8794374596594983,0.10957972896677415,1.9318733980378164,16.753641953589277,4.878620523528227,21.756359817293745,14.26297160928802,22.89411146627026,15.656827320769855
2020-10-04,278,2020,DL,5.52530496144722,1.8292852072006767,0.5814394715153975,1.306900408994967,5.617771148968519,2.253896812180952,7.656948994040304,9.4023991229331,8.261950574967463,9.809602156020764,16.163741114177018,3.902093143736977,0.1252585512863691,1.9600038491801195,16.703395381721737,4.926683942132409,21.47311161328586,14.362314199191543,22.65479707113978,15.777243644494373
2020-10-05,279,2020,DL,5.528095190678397,1.8451147890298327,0.584138351261667,1.3195726959572982,5.677273049846318,2.2853536911006573,7.6287413910846205,9.511900197387524,8.233141183682758,9.92142897835051,16.374947485697227,3.9373906681875273,0.14255270398722564,2.0159898373852316,16.65349336959908,4.995852769957707,21.151509145962812,14.49957590461072,22.36867058934618,15.939893436493834
2020-10-06,280,2020,DL,5.534062058907748,1.8658658795536376,0.5866101930144517,1.3365563657447286,5.737314736830467,2.32366214039159,7.596560319755321,9.651625554105053,8.19999764864127,10.064923505235,16.589618424012457,3.9855820069533108,0.1605894129661487,2.084730741580162,16.61071297635172,5.076235750397342,20.790867624231957,14.671083061247638,22.029176916208765,16.132192481568666
2020-10-07,281,2020,DL,5.543706900653141,1.8914623492149696,0.5888318499228964,1.357990284082,5.797919042140277,2.368944327635423,7.560624202601893,9.82238959153097,8.162758825311137,10.240964858041693,16.807972655963667,4.047105084829188,0.1784998659794781,2.149498411219162,16.57999376787713,5.157661621278829,20.39061233231578,14.874589829883204,21.629940349230317,16.343365412905666
2020-10-08,282,2020,DL,5.557391768772141,1.9220817251721658,0.5907867307627999,1.384085846600379,5.859096399760965,2.421348282976554,7.521172347251012,10.025281490215644,8.121686194759148,10.45074385147656,17.03014341213445,4.122647766287211,0.1954904856942834,2.1952726191153342,16.565223077882656,5.231640426577775,19.950479515859044,15.110130887550525,21.16548723085694,16.566788016609667
2020-10-09,283,2020,DL,5.575161784264534,1.958518113967417,0.5924745270857907,1.4152725226030527,5.920829593751239,2.481176679609527,7.478479695371016,10.262426420248525,8.077079833257343,10.696587473841898,17.256064127903432,4.213619480798674,0.21106467255603412,2.2135233433978843,16.56791680453105,5.295642993854001,19.471339190873607,15.383264099098131,20.633772681105818,16.806713080337733
2020-10-10,284,2020,DL,5.596982835165827,2.001919794497088,0.5938990011374596,1.4520720682415338,5.9830944956882,2.54877956705103,7.432830097140645,10.536332008162855,8.029249465879056,10.981249656525371,17.485618289848148,4.321744055733285,0.22480007145420133,2.200500361759438,16.58899798710032,5.351832711485119,18.954344815964554,15.702959230588508,20.033609014389253,17.07510555392624
2020-10-11,285,2020,DL,5.622820809511458,2.053622532029053,0.5950639151633919,1.49502267477006,6.045866977148936,2.624495531895983,7.384507402738663,10.849510653738387,7.978504817697635,11.307499222141846,17.718689384546,4.44881123373906,0.23627432727880082,2.156444779893394,16.62938966486747,5.406403597424347,18.40064984973614,16.080265801101923,19.363808545118488,17.389714319173248
2020-10-12,286,2020,DL,5.6526415953369025,2.1150726152225685,0.5959730314091769,1.544648551666242,6.109122909710544,2.7086347378543634,7.333795462343746,11.204347383298629,7.925155613786359,11.677973108209317,17.955160898574466,4.5965735543971995,0.24506508492014611,2.086524790587956,16.690014877111917,5.469758783166859,17.81140775079327,16.527721634339862,18.623183587706762,17.773417248806567
2020-10-13,287,2020,DL,5.686330604397835,2.1878240771543607,0.5966349957269066,1.6014673445875343,6.1728321114754,2.8014965879791482,7.280977368080315,11.60317100710302,7.869510697736839,12.09524936134659,18.19486386660041,4.766764688037655,0.25088826327053093,2.004233398424881,16.77118605221013,5.55745007010571,17.188332269196884,17.059367374923248,17.812312716811743,18.254578639315252
2020-10-14,288,2020,DL,5.7234513433308365,2.27354783815811,0.5970779883946988,1.6660108985513895,6.236940186646986,2.9034033252747538,7.226333179855439,12.04840592495155,7.811875387213856,12.562006069357142,18.43741951564803,4.9611594589022765,0.25401287723591737,1.9368183240224817,16.870773174942013,5.6908939083976815,16.53537832083506,17.69079922815965,16.938839548084296,18.8671146643292
2020-10-15,289,2020,DL,5.763486842492743,2.37345666413203,0.5973350732971734,1.7386019967352615,6.301386685954075,3.014512770061148,7.170142199521804,12.541429328586087,7.752554118400429,13.079779876399602,18.68239662083092,5.180846224448344,0.2548462157256939,1.9184542306043983,16.986035619189085,5.890179567298198,15.857061113052122,18.434015401880014,16.01217395742262,19.639469893870093
2020-10-16,290,2020,DL,5.805920132240383,2.488070107122153,0.5974393143189518,1.8192722904255927,6.366111160125449,3.1347470993368596,7.112683728932131,13.082144669515085,7.69185132747959,13.648503482382214,18.92936395726273,5.425960460634076,0.2537955676481918,1.980669132639864,17.11423275883084,6.169561880411379,15.15789585319284,19.295169083040047,15.041725820724235,20.589071211669072
2020-10-17,291,2020,DL,5.85023424293054,2.6171828085484123,0.5974237753446543,1.9077586886084332,6.431053159889866,3.26378411770284,7.054237069939111,13.668946288700676,7.630071450634366,14.266469342644479,19.177890300056973,5.695676270881599,0.2512682219123552,2.140502864140502,17.252623967746896,6.535292817422559,14.442397748601575,20.274103835445107,14.036905013886493,21.720600767226994
2020-10-18,292,2020,DL,5.895912204920081,2.7599216873275374,0.5973215202589053,2.0035286905490857,6.496152235976111,3.4010694087316686,6.995081524395463,14.298822102027378,7.567518924047791,14.930444623635042,19.42754442432728,5.988294203962558,0.2476714674277507,2.394834659618275,17.398468619819653,6.985358286434078,13.715082006623263,21.364718935740484,13.007121412809045,23.026463708384476
2020-10-19,293,2020,DL,5.942437048565787,2.914860272987946,0.5971656129463236,2.105823802096772,6.561347939112959,3.5458430565992343,6.935496394153926,14.967547681891038,7.504498183902911,15.635885668377744,19.67789510518726,6.301388152894898,0.24341259310263075,2.726123354026365,17.549026088927416,7.51089260049024,12.980463834601824,22.555904037576255,11.961784893387584,24.488867165859713
2020-10-20,294,2020,DL,5.98932298049622,3.0802049966368306,0.5969870380344644,2.2137354755127028,6.626583865277805,3.6972003535120077,6.875739477899241,15.670067631565141,7.441290223248126,16.377353409652752,19.928538766614363,6.63205458196687,0.2388734781830708,3.1123585636931717,17.701683821485595,8.098710882232261,12.242770442441643,23.833137392426092,10.909760859279775,26.083271713307205
2021-06-22,173,2021,DL,13.757062744516862,3.377984030610544,0.08014243103264862,2.495845071181545,13.821434600379792,4.079456708586248,2.920861772102114,17.889841667105276,2.978114587854371,18.669144721007143,25.12611225950681,7.356662473382496,0.3855450297665133,2.8602388236876912,25.570171167096884,8.517408386789151,-6.370623740074414,26.48611093334718,-9.805214401726843,28.392862414421337
2021-06-23,174,2021,DL,13.623452154803672,3.231944440285577,0.09629484976120306,2.3982213364881613,13.670269733722412,3.929141515531738,2.9811545942905795,17.241567774838888,3.041776646631007,17.98719820533022,24.880376902340718,7.055135918123415,0.2847212021835901,2.645418590370788,24.697026752760294,8.107466578740977,-5.042781385440222,25.40056449950937,-8.526005000260433,27.140213473491666
2021-06-24,175,2021,DL,13.489947136292987,3.094625562822749,0.11246281958264959,2.3056569577199277,13.519235210043771,3.7845632756554273,3.041449515382041,16.623611107011975,3.105442966736568,17.3376308790219,24.63559759412297,6.769412844009215,0.1853401870926188,2.4730168362480565,23.836667375690446,7.735628063174051,-3.716918671142359,24.385139350738182,-7.242068368572873,25.985143080526697
2021-06-25,176,2021,DL,13.356653260187402,2.9671546357419727,0.1286618915898794,2.2187638589268976,13.368461372322583,3.646413364159381,3.1017486342795024,16.039416515719928,3.169117809499973,16.724143394652014,24.392730383801815,6.501500478189423,0.0888447969866073,2.3504235207841724,23.001878073157005,7.406735418002434,-2.3950152375174056,23.448169713176018,-5.948677276442943,24.939539650033012
