Year,DOY,Hour,SW,sitecode,date
2020,350,4,0,BM,2020-12-15
2020,350,5,0,BM,2020-12-15
2020,350,6,0,BM,2020-12-15
2020,350,7,0,BM,2020-12-15
2020,350,8,0,BM,2020-12-15
2020,350,9,0,BM,2020-12-15
2020,350,10,0,BM,2020-12-15
2020,350,11,0,BM,2020-12-15
2020,350,12,0,BM,2020-12-15
2020,350,13,0,BM,2020-12-15
2020,350,14,0,BM,2020-12-15
2020,350,15,0,BM,2020-12-15
2020,350,16,71.952,BM,2020-12-15
2020,350,17,157.31,BM,2020-12-15
2020,350,18,236.71,BM,2020-12-15
2020,350,19,271.12,BM,2020-12-15
2020,350,20,269.12,BM,2020-12-15
2020,350,21,179.07,BM,2020-12-15
2020,350,22,128.69,BM,2020-12-15
2020,350,23,57.6,BM,2020-12-15
2020,351,0,0,BM,2020-12-16
2020,351,1,0,BM,2020-12-16
2020,351,2,0,BM,2020-12-16
2020,351,3,0,BM,2020-12-16
2020,351,4,0,BM,2020-12-16
2020,351,5,0,BM,2020-12-16
2020,351,6,0,BM,2020-12-16
2020,351,7,0,BM,2020-12-16
2020,351,8,0,BM,2020-12-16
2020,351,9,0,BM,2020-12-16
2020,351,10,0,BM,2020-12-16
2020,351,11,0,BM,2020-12-16
2020,351,12,0,BM,2020-12-16
2020,351,13,0,BM,2020-12-16
2020,351,14,0,BM,2020-12-16
2020,351,15,0,BM,2020-12-16
2020,351,16,44.032,BM,2020-12-16
2020,351,17,97.252,BM,2020-12-16
2020,351,18,214.68,BM,2020-12-16
2020,351,19,246.24,BM,2020-12-16
2020,351,20,244.66,BM,2020-12-16
2020,351,21,227.74,BM,2020-12-16
2020,351,22,163.86,BM,2020-12-16
2020,351,23,73.576,BM,2020-12-16
2020,352,0,0,BM,2020-12-17
2020,352,1,0,BM,2020-12-17
2020,352,2,0,BM,2020-12-17
2020,352,3,0,BM,2020-12-17
2020,352,4,0,BM,2020-12-17
2020,352,5,0,BM,2020-12-17
2020,352,6,0,BM,2020-12-17
2020,352,7,0,BM,2020-12-17
2020,352,8,0,BM,2020-12-17
2020,352,9,0,BM,2020-12-17
2020,352,10,0,BM,2020-12-17
2020,352,11,0,BM,2020-12-17
2020,352,12,0,BM,2020-12-17
2020,352,13,0,BM,2020-12-17
2020,352,14,0,BM,2020-12-17
2020,352,15,0,BM,2020-12-17
2020,352,16,59.904,BM,2020-12-17
2020,352,17,133.65,BM,2020-12-17
2020,352,18,231.98,BM,2020-12-17
2020,352,19,266.45,BM,2020-12-17
2020,352,20,265.01,BM,2020-12-17
2020,352,21,205.95,BM,2020-12-17
2020,352,22,148.37,BM,2020-12-17
2020,352,23,66.88,BM,2020-12-17
2020,353,0,0,BM,2020-12-18
2020,353,1,0,BM,2020-12-18
2020,353,2,0,BM,2020-12-18
2020,353,3,0,BM,2020-12-18
2020,353,4,0,BM,2020-12-18
2020,353,5,0,BM,2020-12-18
2020,353,6,0,BM,2020-12-18
2020,353,7,0,BM,2020-12-18
2020,353,8,0,BM,2020-12-18
2020,353,9,0,BM,2020-12-18
2020,353,10,0,BM,2020-12-18
2020,353,11,0,BM,2020-12-18
2020,353,12,0,BM,2020-12-18
2020,353,13,0,BM,2020-12-18
2020,353,14,0,BM,2020-12-18
2020,353,15,0,BM,2020-12-18
2020,353,16,58.08,BM,2020-12-18
2020,353,17,130.81,BM,2020-12-18
2020,353,18,208.83,BM,2020-12-18
2020,353,19,240.18,BM,2020-12-18
2020,353,20,239.11,BM,2020-12-18
2020,353,21,118.16,BM,2020-12-18
2020,353,22,85.248,BM,2020-12-18
2020,353,23,38.6,BM,2020-12-18
2020,354,0,0,BM,2020-12-19
2020,354,1,0,BM,2020-12-19
2020,354,2,0,BM,2020-12-19
2020,354,3,0,BM,2020-12-19
2020,354,4,0,BM,2020-12-19
2020,354,5,0,BM,2020-12-19
2020,354,6,0,BM,2020-12-19
2020,354,7,0,BM,2020-12-19
2020,354,8,0,BM,2020-12-19
2020,354,9,0,BM,2020-12-19
2020,354,10,0,BM,2020-12-19
2020,354,11,0,BM,2020-12-19
2020,354,12,0,BM,2020-12-19
2020,354,13,0,BM,2020-12-19
2020,354,14,0,BM,2020-12-19
2020,354,15,0,BM,2020-12-19
2020,354,16,40.352,BM,2020-12-19
2020,354,17,91.708,BM,2020-12-19
2020,354,18,182.4,BM,2020-12-19
2020,354,19,210.06,BM,2020-12-19
2020,354,20,209.33,BM,2020-12-19
2020,354,21,165.26,BM,2020-12-19
2020,354,22,119.42,BM,2020-12-19
2020,354,23,54.352,BM,2020-12-19
2020,355,0,0,BM,2020-12-20
2020,355,1,0,BM,2020-12-20
2020,355,2,0,BM,2020-12-20
2020,355,3,0,BM,2020-12-20
2020,355,4,0,BM,2020-12-20
2020,355,5,0,BM,2020-12-20
2020,355,6,0,BM,2020-12-20
2020,355,7,0,BM,2020-12-20
2020,355,8,0,BM,2020-12-20
2020,355,9,0,BM,2020-12-20
2020,355,10,0,BM,2020-12-20
2020,355,11,0,BM,2020-12-20
2020,355,12,0,BM,2020-12-20
2020,355,13,0,BM,2020-12-20
2020,355,14,0,BM,2020-12-20
2020,355,15,0,BM,2020-12-20
2020,355,16,44.96,BM,2020-12-20
2020,355,17,103.04,BM,2020-12-20
2020,355,18,178.19,BM,2020-12-20
2020,355,19,205.47,BM,2020-12-20
2020,355,20,204.96,BM,2020-12-20
2020,355,21,153.2,BM,2020-12-20
2020,355,22,110.9,BM,2020-12-20
2020,355,23,50.768,BM,2020-12-20
2020,356,0,0,BM,2020-12-21
2020,356,1,0,BM,2020-12-21
2020,356,2,0,BM,2020-12-21
2020,356,3,0,BM,2020-12-21
2020,356,4,0,BM,2020-12-21
2020,356,5,0,BM,2020-12-21
2020,356,6,0,BM,2020-12-21
2020,356,7,0,BM,2020-12-21
2020,356,8,0,BM,2020-12-21
2020,356,9,0,BM,2020-12-21
2020,356,10,0,BM,2020-12-21
2020,356,11,0,BM,2020-12-21
2020,356,12,0,BM,2020-12-21
2020,356,13,0,BM,2020-12-21
2020,356,14,0,BM,2020-12-21
2020,356,15,0,BM,2020-12-21
2020,356,16,39.056,BM,2020-12-21
2020,356,17,90.247,BM,2020-12-21
2020,356,18,129.07,BM,2020-12-21
2020,356,19,149.01,BM,2020-12-21
2020,356,20,148.79,BM,2020-12-21
2020,356,21,168.53,BM,2020-12-21
2020,356,22,122.22,BM,2020-12-21
2020,356,23,56.296,BM,2020-12-21
2020,357,0,0,BM,2020-12-22
2020,357,1,0,BM,2020-12-22
2020,357,2,0,BM,2020-12-22
2020,357,3,0,BM,2020-12-22
2020,357,4,0,BM,2020-12-22
2020,357,5,0,BM,2020-12-22
2020,357,6,0,BM,2020-12-22
2020,357,7,0,BM,2020-12-22
2020,357,8,0,BM,2020-12-22
2020,357,9,0,BM,2020-12-22
2020,357,10,0,BM,2020-12-22
2020,357,11,0,BM,2020-12-22
2020,357,12,0,BM,2020-12-22
2020,357,13,0,BM,2020-12-22
2020,357,14,0,BM,2020-12-22
2020,357,15,0,BM,2020-12-22
2020,357,16,38.4,BM,2020-12-22
2020,357,17,89.386,BM,2020-12-22
2020,357,18,108.68,BM,2020-12-22
2020,357,19,125.62,BM,2020-12-22
2020,357,20,125.56,BM,2020-12-22
2020,357,21,126.58,BM,2020-12-22
2020,357,22,91.976,BM,2020-12-22
2020,357,23,42.656,BM,2020-12-22
2020,358,0,0,BM,2020-12-23
2020,358,1,0,BM,2020-12-23
2020,358,2,0,BM,2020-12-23
2020,358,3,0,BM,2020-12-23
2020,358,4,0,BM,2020-12-23
2020,358,5,0,BM,2020-12-23
2020,358,6,0,BM,2020-12-23
2020,358,7,0,BM,2020-12-23
2020,358,8,0,BM,2020-12-23
2020,358,9,0,BM,2020-12-23
2020,358,10,0,BM,2020-12-23
2020,358,11,0,BM,2020-12-23
2020,358,12,0,BM,2020-12-23
2020,358,13,0,BM,2020-12-23
2020,358,14,0,BM,2020-12-23
2020,358,15,0,BM,2020-12-23
2020,358,16,75.104,BM,2020-12-23
2020,358,17,176.06,BM,2020-12-23
2020,358,18,257.55,BM,2020-12-23
2020,358,19,298.04,BM,2020-12-23
2020,358,20,298.19,BM,2020-12-23
2020,358,21,245.18,BM,2020-12-23
2020,358,22,178.54,BM,2020-12-23
2020,358,23,83.392,BM,2020-12-23
2020,359,0,0,BM,2020-12-24
2020,359,1,0,BM,2020-12-24
2020,359,2,0,BM,2020-12-24
2020,359,3,0,BM,2020-12-24
2020,359,4,0,BM,2020-12-24
2020,359,5,0,BM,2020-12-24
2020,359,6,0,BM,2020-12-24
2020,359,7,0,BM,2020-12-24
2020,359,8,0,BM,2020-12-24
2020,359,9,0,BM,2020-12-24
2020,359,10,0,BM,2020-12-24
2020,359,11,0,BM,2020-12-24
2020,359,12,0,BM,2020-12-24
2020,359,13,0,BM,2020-12-24
2020,359,14,0,BM,2020-12-24
2020,359,15,0,BM,2020-12-24
2020,359,16,73.744,BM,2020-12-24
2020,359,17,173.98,BM,2020-12-24
2020,359,18,278.68,BM,2020-12-24
2020,359,19,322.85,BM,2020-12-24
2020,359,20,323.35,BM,2020-12-24
2020,359,21,257.79,BM,2020-12-24
2020,359,22,188.14,BM,2020-12-24
2020,359,23,88.552,BM,2020-12-24
2020,360,0,0,BM,2020-12-25
2020,360,1,0,BM,2020-12-25
2020,360,2,0,BM,2020-12-25
2020,360,3,0,BM,2020-12-25
2020,360,4,0,BM,2020-12-25
2020,360,5,0,BM,2020-12-25
2020,360,6,0,BM,2020-12-25
2020,360,7,0,BM,2020-12-25
2020,360,8,0,BM,2020-12-25
2020,360,9,0,BM,2020-12-25
2020,360,10,0,BM,2020-12-25
2020,360,11,0,BM,2020-12-25
2020,360,12,0,BM,2020-12-25
2020,360,13,0,BM,2020-12-25
2020,360,14,0,BM,2020-12-25
2020,360,15,0,BM,2020-12-25
2020,360,16,74.864,BM,2020-12-25
2020,360,17,177.64,BM,2020-12-25
2020,360,18,252.99,BM,2020-12-25
2020,360,19,293.39,BM,2020-12-25
2020,360,20,294.13,BM,2020-12-25
2020,360,21,215.31,BM,2020-12-25
2020,360,22,157.52,BM,2020-12-25
2020,360,23,74.736,BM,2020-12-25
2020,361,0,0,BM,2020-12-26
2020,361,1,0,BM,2020-12-26
2020,361,2,0,BM,2020-12-26
2020,361,3,0,BM,2020-12-26
2020,361,4,0,BM,2020-12-26
2020,361,5,0,BM,2020-12-26
2020,361,6,0,BM,2020-12-26
2020,361,7,0,BM,2020-12-26
2020,361,8,0,BM,2020-12-26
2020,361,9,0,BM,2020-12-26
2020,361,10,0,BM,2020-12-26
2020,361,11,0,BM,2020-12-26
2020,361,12,0,BM,2020-12-26
2020,361,13,0,BM,2020-12-26
2020,361,14,0,BM,2020-12-26
2020,361,15,0,BM,2020-12-26
2020,361,16,55.872,BM,2020-12-26
2020,361,17,133.24,BM,2020-12-26
2020,361,18,175.53,BM,2020-12-26
2020,361,19,203.75,BM,2020-12-26
2020,361,20,204.46,BM,2020-12-26
2020,361,21,149.98,BM,2020-12-26
2020,361,22,109.98,BM,2020-12-26
2020,361,23,52.624,BM,2020-12-26
2020,362,0,0,BM,2020-12-27
2020,362,1,0,BM,2020-12-27
2020,362,2,0,BM,2020-12-27
2020,362,3,0,BM,2020-12-27
2020,362,4,0,BM,2020-12-27
2020,362,5,0,BM,2020-12-27
2020,362,6,0,BM,2020-12-27
2020,362,7,0,BM,2020-12-27
2020,362,8,0,BM,2020-12-27
2020,362,9,0,BM,2020-12-27
2020,362,10,0,BM,2020-12-27
2020,362,11,0,BM,2020-12-27
2020,362,12,0,BM,2020-12-27
2020,362,13,0,BM,2020-12-27
2020,362,14,0,BM,2020-12-27
2020,362,15,0,BM,2020-12-27
2020,362,16,64.848,BM,2020-12-27
2020,362,17,155.28,BM,2020-12-27
2020,362,18,262.66,BM,2020-12-27
2020,362,19,305.18,BM,2020-12-27
2020,362,20,306.55,BM,2020-12-27
2020,362,21,240.94,BM,2020-12-27
2020,362,22,177.15,BM,2020-12-27
2020,362,23,85.512,BM,2020-12-27
2020,363,0,0,BM,2020-12-28
2020,363,1,0,BM,2020-12-28
2020,363,2,0,BM,2020-12-28
2020,363,3,0,BM,2020-12-28
2020,363,4,0,BM,2020-12-28
2020,363,5,0,BM,2020-12-28
2020,363,6,0,BM,2020-12-28
2020,363,7,0,BM,2020-12-28
2020,363,8,0,BM,2020-12-28
2020,363,9,0,BM,2020-12-28
2020,363,10,0,BM,2020-12-28
2020,363,11,0,BM,2020-12-28
2020,363,12,0,BM,2020-12-28
2020,363,13,0,BM,2020-12-28
2020,363,14,0,BM,2020-12-28
2020,363,15,0,BM,2020-12-28
2020,363,16,72.736,BM,2020-12-28
2020,363,17,174.79,BM,2020-12-28
2020,363,18,280.22,BM,2020-12-28
2020,363,19,325.86,BM,2020-12-28
2020,363,20,327.63,BM,2020-12-28
2020,363,21,263.87,BM,2020-12-28
2020,363,22,194.54,BM,2020-12-28
2020,363,23,94.752,BM,2020-12-28
2020,364,0,0,BM,2020-12-29
2020,364,1,0,BM,2020-12-29
2020,364,2,0,BM,2020-12-29
2020,364,3,0,BM,2020-12-29
2020,364,4,0,BM,2020-12-29
2020,364,5,0,BM,2020-12-29
2020,364,6,0,BM,2020-12-29
2020,364,7,0,BM,2020-12-29
2020,364,8,0,BM,2020-12-29
2020,364,9,0,BM,2020-12-29
2020,364,10,0,BM,2020-12-29
2020,364,11,0,BM,2020-12-29
2020,364,12,0,BM,2020-12-29
2020,364,13,0,BM,2020-12-29
2020,364,14,0,BM,2020-12-29
2020,364,15,0,BM,2020-12-29
2020,364,16,72.128,BM,2020-12-29
2020,364,17,173.83,BM,2020-12-29
2020,364,18,281.18,BM,2020-12-29
2020,364,19,327.23,BM,2020-12-29
2020,364,20,329.32,BM,2020-12-29
2020,364,21,255.54,BM,2020-12-29
2020,364,22,188.91,BM,2020-12-29
2020,364,23,92.872,BM,2020-12-29
2020,365,0,0,BM,2020-12-30
2020,365,1,0,BM,2020-12-30
2020,365,2,0,BM,2020-12-30
2020,365,3,0,BM,2020-12-30
2020,365,4,0,BM,2020-12-30
2020,365,5,0,BM,2020-12-30
2020,365,6,0,BM,2020-12-30
2020,365,7,0,BM,2020-12-30
2020,365,8,0,BM,2020-12-30
2020,365,9,0,BM,2020-12-30
2020,365,10,0,BM,2020-12-30
2020,365,11,0,BM,2020-12-30
2020,365,12,0,BM,2020-12-30
2020,365,13,0,BM,2020-12-30
2020,365,14,0,BM,2020-12-30
2020,365,15,0,BM,2020-12-30
2020,365,16,19.376,BM,2020-12-30
2020,365,17,46.791,BM,2020-12-30
2020,365,18,120.68,BM,2020-12-30
2020,365,19,140.56,BM,2020-12-30
2020,365,20,141.58,BM,2020-12-30
2020,365,21,167.1,BM,2020-12-30
2020,365,22,123.89,BM,2020-12-30
2020,365,23,61.488,BM,2020-12-30
2020,366,0,0,BM,2020-12-31
2020,366,1,0,BM,2020-12-31
2020,366,2,0,BM,2020-12-31
2020,366,3,0,BM,2020-12-31
2020,366,4,0,BM,2020-12-31
2020,366,5,0,BM,2020-12-31
2020,366,6,0,BM,2020-12-31
2020,366,7,0,BM,2020-12-31
2020,366,8,0,BM,2020-12-31
2020,366,9,0,BM,2020-12-31
2020,366,10,0,BM,2020-12-31
2020,366,11,0,BM,2020-12-31
2020,366,12,0,BM,2020-12-31
2020,366,13,0,BM,2020-12-31
2020,366,14,0,BM,2020-12-31
2020,366,15,0,BM,2020-12-31
2020,366,16,29.696,BM,2020-12-31
2020,366,17,71.776,BM,2020-12-31
2020,366,18,198.02,BM,2020-12-31
2020,366,19,230.79,BM,2020-12-31
2020,366,20,232.69,BM,2020-12-31
2020,366,21,200.5,BM,2020-12-31
2020,366,22,149.07,BM,2020-12-31
2020,366,23,74.712,BM,2020-12-31
2021,1,0,0,BM,2021-01-01
2021,1,1,0,BM,2021-01-01
2021,1,2,0,BM,2021-01-01
2021,1,3,0,BM,2021-01-01
2021,1,4,0,BM,2021-01-01
2021,1,5,0,BM,2021-01-01
2021,1,6,0,BM,2021-01-01
2021,1,7,0,BM,2021-01-01
2021,1,8,0,BM,2021-01-01
2021,1,9,0,BM,2021-01-01
2021,1,10,0,BM,2021-01-01
2021,1,11,0,BM,2021-01-01
2021,1,12,0,BM,2021-01-01
2021,1,13,0,BM,2021-01-01
2021,1,14,0,BM,2021-01-01
2021,1,15,0,BM,2021-01-01
2021,1,16,65.664,BM,2021-01-01
2021,1,17,158.75,BM,2021-01-01
2021,1,18,256.52,BM,2021-01-01
2021,1,19,298.73,BM,2021-01-01
2021,1,20,304.64,BM,2021-01-01
2021,1,21,236.61,BM,2021-01-01
2021,1,22,175.92,BM,2021-01-01
2021,1,23,88.168,BM,2021-01-01
2021,2,0,0,BM,2021-01-02
2021,2,1,0,BM,2021-01-02
2021,2,2,0,BM,2021-01-02
2021,2,3,0,BM,2021-01-02
2021,2,4,0,BM,2021-01-02
2021,2,5,0,BM,2021-01-02
2021,2,6,0,BM,2021-01-02
2021,2,7,0,BM,2021-01-02
2021,2,8,0,BM,2021-01-02
2021,2,9,0,BM,2021-01-02
2021,2,10,0,BM,2021-01-02
2021,2,11,0,BM,2021-01-02
2021,2,12,0,BM,2021-01-02
2021,2,13,0,BM,2021-01-02
2021,2,14,0,BM,2021-01-02
2021,2,15,0,BM,2021-01-02
2021,2,16,31.248,BM,2021-01-02
2021,2,17,75.558,BM,2021-01-02
2021,2,18,140.31,BM,2021-01-02
2021,2,19,163.51,BM,2021-01-02
2021,2,20,166.88,BM,2021-01-02
2021,2,21,197.49,BM,2021-01-02
2021,2,22,147.26,BM,2021-01-02
2021,2,23,74.544,BM,2021-01-02
2021,3,0,0,BM,2021-01-03
2021,3,1,0,BM,2021-01-03
2021,3,2,0,BM,2021-01-03
2021,3,3,0,BM,2021-01-03
2021,3,4,0,BM,2021-01-03
2021,3,5,0,BM,2021-01-03
2021,3,6,0,BM,2021-01-03
2021,3,7,0,BM,2021-01-03
2021,3,8,0,BM,2021-01-03
2021,3,9,0,BM,2021-01-03
2021,3,10,0,BM,2021-01-03
2021,3,11,0,BM,2021-01-03
2021,3,12,0,BM,2021-01-03
2021,3,13,0,BM,2021-01-03
2021,3,14,0,BM,2021-01-03
2021,3,15,0,BM,2021-01-03
2021,3,16,43.376,BM,2021-01-03
2021,3,17,104.88,BM,2021-01-03
2021,3,18,202.29,BM,2021-01-03
2021,3,19,235.87,BM,2021-01-03
2021,3,20,240.96,BM,2021-01-03
2021,3,21,201.73,BM,2021-01-03
2021,3,22,150.88,BM,2021-01-03
2021,3,23,77.144,BM,2021-01-03
2021,4,0,0,BM,2021-01-04
2021,4,1,0,BM,2021-01-04
2021,4,2,0,BM,2021-01-04
2021,4,3,0,BM,2021-01-04
2021,4,4,0,BM,2021-01-04
2021,4,5,0,BM,2021-01-04
2021,4,6,0,BM,2021-01-04
2021,4,7,0,BM,2021-01-04
2021,4,8,0,BM,2021-01-04
2021,4,9,0,BM,2021-01-04
2021,4,10,0,BM,2021-01-04
2021,4,11,0,BM,2021-01-04
2021,4,12,0,BM,2021-01-04
2021,4,13,0,BM,2021-01-04
2021,4,14,0,BM,2021-01-04
2021,4,15,0,BM,2021-01-04
2021,4,16,65.04,BM,2021-01-04
2021,4,17,157.06,BM,2021-01-04
2021,4,18,211.75,BM,2021-01-04
2021,4,19,247.01,BM,2021-01-04
2021,4,20,252.56,BM,2021-01-04
2021,4,21,198.85,BM,2021-01-04
2021,4,22,149.18,BM,2021-01-04
2021,4,23,77.048,BM,2021-01-04
2021,5,0,0,BM,2021-01-05
2021,5,1,0,BM,2021-01-05
2021,5,2,0,BM,2021-01-05
2021,5,3,0,BM,2021-01-05
2021,5,4,0,BM,2021-01-05
2021,5,5,0,BM,2021-01-05
2021,5,6,0,BM,2021-01-05
2021,5,7,0,BM,2021-01-05
2021,5,8,0,BM,2021-01-05
2021,5,9,0,BM,2021-01-05
2021,5,10,0,BM,2021-01-05
2021,5,11,0,BM,2021-01-05
2021,5,12,0,BM,2021-01-05
2021,5,13,0,BM,2021-01-05
2021,5,14,0,BM,2021-01-05
2021,5,15,0,BM,2021-01-05
2021,5,16,29.248,BM,2021-01-05
2021,5,17,70.497,BM,2021-01-05
2021,5,18,197.69,BM,2021-01-05
2021,5,19,230.72,BM,2021-01-05
2021,5,20,236.1,BM,2021-01-05
2021,5,21,272.13,BM,2021-01-05
2021,5,22,204.82,BM,2021-01-05
2021,5,23,106.86,BM,2021-01-05
2021,6,0,0,BM,2021-01-06
2021,6,1,0,BM,2021-01-06
2021,6,2,0,BM,2021-01-06
2021,6,3,0,BM,2021-01-06
2021,6,4,0,BM,2021-01-06
2021,6,5,0,BM,2021-01-06
2021,6,6,0,BM,2021-01-06
2021,6,7,0,BM,2021-01-06
2021,6,8,0,BM,2021-01-06
2021,6,9,0,BM,2021-01-06
2021,6,10,0,BM,2021-01-06
2021,6,11,0,BM,2021-01-06
2021,6,12,0,BM,2021-01-06
2021,6,13,0,BM,2021-01-06
2021,6,14,0,BM,2021-01-06
2021,6,15,0,BM,2021-01-06
2021,6,16,56.976,BM,2021-01-06
2021,6,17,136.97,BM,2021-01-06
2021,6,18,260.69,BM,2021-01-06
2021,6,19,304.35,BM,2021-01-06
2021,6,20,311.71,BM,2021-01-06
2021,6,21,244.51,BM,2021-01-06
2021,6,22,184.59,BM,2021-01-06
2021,6,23,97.304,BM,2021-01-06
2021,7,0,0,BM,2021-01-07
2021,7,1,0,BM,2021-01-07
2021,7,2,0,BM,2021-01-07
2021,7,3,0,BM,2021-01-07
2021,7,4,0,BM,2021-01-07
2021,7,5,0,BM,2021-01-07
2021,7,6,0,BM,2021-01-07
2021,7,7,0,BM,2021-01-07
2021,7,8,0,BM,2021-01-07
2021,7,9,0,BM,2021-01-07
2021,7,10,0,BM,2021-01-07
2021,7,11,0,BM,2021-01-07
2021,7,12,0,BM,2021-01-07
2021,7,13,0,BM,2021-01-07
2021,7,14,0,BM,2021-01-07
2021,7,15,0,BM,2021-01-07
2021,7,16,56.272,BM,2021-01-07
2021,7,17,134.79,BM,2021-01-07
2021,7,18,203.62,BM,2021-01-07
2021,7,19,237.78,BM,2021-01-07
2021,7,20,243.73,BM,2021-01-07
2021,7,21,194.72,BM,2021-01-07
2021,7,22,147.49,BM,2021-01-07
2021,7,23,78.544,BM,2021-01-07
2021,8,0,0,BM,2021-01-08
2021,8,1,0,BM,2021-01-08
2021,8,2,0,BM,2021-01-08
2021,8,3,0,BM,2021-01-08
2021,8,4,0,BM,2021-01-08
2021,8,5,0,BM,2021-01-08
2021,8,6,0,BM,2021-01-08
2021,8,7,0,BM,2021-01-08
2021,8,8,0,BM,2021-01-08
2021,8,9,0,BM,2021-01-08
2021,8,10,0,BM,2021-01-08
2021,8,11,0,BM,2021-01-08
2021,8,12,0,BM,2021-01-08
2021,8,13,0,BM,2021-01-08
2021,8,14,0,BM,2021-01-08
2021,8,15,0,BM,2021-01-08
2021,8,16,76.576,BM,2021-01-08
2021,8,17,182.66,BM,2021-01-08
2021,8,18,295.05,BM,2021-01-08
2021,8,19,344.64,BM,2021-01-08
2021,8,20,353.52,BM,2021-01-08
2021,8,21,300.03,BM,2021-01-08
2021,8,22,227.97,BM,2021-01-08
2021,8,23,122.66,BM,2021-01-08
2021,9,0,0,BM,2021-01-09
2021,9,1,0,BM,2021-01-09
2021,9,2,0,BM,2021-01-09
2021,9,3,0,BM,2021-01-09
2021,9,4,0,BM,2021-01-09
2021,9,5,0,BM,2021-01-09
2021,9,6,0,BM,2021-01-09
2021,9,7,0,BM,2021-01-09
2021,9,8,0,BM,2021-01-09
2021,9,9,0,BM,2021-01-09
2021,9,10,0,BM,2021-01-09
2021,9,11,0,BM,2021-01-09
2021,9,12,0,BM,2021-01-09
2021,9,13,0,BM,2021-01-09
2021,9,14,0,BM,2021-01-09
2021,9,15,0,BM,2021-01-09
2021,9,16,74.192,BM,2021-01-09
2021,9,17,176.15,BM,2021-01-09
2021,9,18,283.4,BM,2021-01-09
2021,9,19,331.1,BM,2021-01-09
2021,9,20,339.87,BM,2021-01-09
2021,9,21,287.49,BM,2021-01-09
2021,9,22,219.15,BM,2021-01-09
2021,9,23,119.12,BM,2021-01-09
2021,10,0,0,BM,2021-01-10
2021,10,1,0,BM,2021-01-10
2021,10,2,0,BM,2021-01-10
2021,10,3,0,BM,2021-01-10
2021,10,4,0,BM,2021-01-10
2021,10,5,0,BM,2021-01-10
2021,10,6,0,BM,2021-01-10
2021,10,7,0,BM,2021-01-10
2021,10,8,0,BM,2021-01-10
2021,10,9,0,BM,2021-01-10
2021,10,10,0,BM,2021-01-10
2021,10,11,0,BM,2021-01-10
2021,10,12,0,BM,2021-01-10
2021,10,13,0,BM,2021-01-10
2021,10,14,0,BM,2021-01-10
2021,10,15,0,BM,2021-01-10
2021,10,16,82.736,BM,2021-01-10
2021,10,17,195.38,BM,2021-01-10
2021,10,18,287.31,BM,2021-01-10
2021,10,19,335.71,BM,2021-01-10
2021,10,20,344.85,BM,2021-01-10
2021,10,21,296.83,BM,2021-01-10
2021,10,22,227.01,BM,2021-01-10
2021,10,23,124.65,BM,2021-01-10
2021,11,0,0,BM,2021-01-11
2021,11,1,0,BM,2021-01-11
2021,11,2,0,BM,2021-01-11
2021,11,3,0,BM,2021-01-11
2021,11,4,0,BM,2021-01-11
2021,11,5,0,BM,2021-01-11
2021,11,6,0,BM,2021-01-11
2021,11,7,0,BM,2021-01-11
2021,11,8,0,BM,2021-01-11
2021,11,9,0,BM,2021-01-11
2021,11,10,0,BM,2021-01-11
2021,11,11,0,BM,2021-01-11
2021,11,12,0,BM,2021-01-11
2021,11,13,0,BM,2021-01-11
2021,11,14,0,BM,2021-01-11
2021,11,15,0,BM,2021-01-11
2021,11,16,71.184,BM,2021-01-11
2021,11,17,167.07,BM,2021-01-11
2021,11,18,232.69,BM,2021-01-11
2021,11,19,271.91,BM,2021-01-11
2021,11,20,279.5,BM,2021-01-11
2021,11,21,302.8,BM,2021-01-11
2021,11,22,232.32,BM,2021-01-11
2021,11,23,128.86,BM,2021-01-11
2021,12,0,0,BM,2021-01-12
2021,12,1,0,BM,2021-01-12
2021,12,2,0,BM,2021-01-12
2021,12,3,0,BM,2021-01-12
2021,12,4,0,BM,2021-01-12
2021,12,5,0,BM,2021-01-12
2021,12,6,0,BM,2021-01-12
2021,12,7,0,BM,2021-01-12
2021,12,8,0,BM,2021-01-12
2021,12,9,0,BM,2021-01-12
2021,12,10,0,BM,2021-01-12
2021,12,11,0,BM,2021-01-12
2021,12,12,0,BM,2021-01-12
2021,12,13,0,BM,2021-01-12
2021,12,14,0,BM,2021-01-12
2021,12,15,0,BM,2021-01-12
2021,12,16,54.256,BM,2021-01-12
2021,12,17,126.5,BM,2021-01-12
2021,12,18,145.47,BM,2021-01-12
2021,12,19,169.97,BM,2021-01-12
2021,12,20,174.84,BM,2021-01-12
2021,12,21,145.52,BM,2021-01-12
2021,12,22,112,BM,2021-01-12
2021,12,23,62.752,BM,2021-01-12
2021,13,0,2.552,BM,2021-01-13
2021,13,1,0,BM,2021-01-13
2021,13,2,0,BM,2021-01-13
2021,13,3,0,BM,2021-01-13
2021,13,4,0,BM,2021-01-13
2021,13,5,0,BM,2021-01-13
2021,13,6,0,BM,2021-01-13
2021,13,7,0,BM,2021-01-13
2021,13,8,0,BM,2021-01-13
2021,13,9,0,BM,2021-01-13
2021,13,10,0,BM,2021-01-13
2021,13,11,0,BM,2021-01-13
2021,13,12,0,BM,2021-01-13
2021,13,13,0,BM,2021-01-13
2021,13,14,0,BM,2021-01-13
2021,13,15,0,BM,2021-01-13
2021,13,16,63.04,BM,2021-01-13
2021,13,17,145.89,BM,2021-01-13
2021,13,18,240.2,BM,2021-01-13
